incrad,minsep,crowder_potential,phi_slot,phi_membrane,Labels
1.06,1.77,-0.06,0.914248291,0.685686218,1.0
1.06,1.77,-0.06,0.914248291,0.685686218,1.0
1.06,1.77,-0.06,0.914248291,0.685686218,1.0
1.06,1.77,-0.06,0.914248291,0.685686218,1.0
1.06,1.77,-0.06,0.914248291,0.685686218,1.0
1.06,2.85,0.0,0.931591499,0.698693624,1.0
1.06,2.85,0.0,0.931591499,0.698693624,1.0
1.06,2.85,0.0,0.931591499,0.698693624,0.0
1.06,2.85,0.0,0.931591499,0.698693624,1.0
1.06,2.85,0.0,0.931591499,0.698693624,1.0
1.06,2.85,0.19,0.931591499,0.698693624,0.0
1.06,2.85,0.19,0.931591499,0.698693624,0.0
1.06,2.85,0.19,0.931591499,0.698693624,0.0
1.06,2.85,0.19,0.931591499,0.698693624,1.0
1.06,2.85,0.19,0.931591499,0.698693624,0.0
1.06,2.85,0.06,0.931591499,0.698693624,1.0
1.06,2.85,0.06,0.931591499,0.698693624,0.0
1.06,2.85,0.06,0.931591499,0.698693624,1.0
1.06,2.85,0.06,0.931591499,0.698693624,0.0
1.06,2.85,0.06,0.931591499,0.698693624,1.0
1.06,2.85,0.12,0.931591499,0.698693624,1.0
1.06,2.85,0.12,0.931591499,0.698693624,0.0
1.06,2.85,0.12,0.931591499,0.698693624,0.0
1.06,2.85,0.12,0.931591499,0.698693624,1.0
1.06,2.85,0.12,0.931591499,0.698693624,1.0
1.06,2.85,0.25,0.931591499,0.698693624,1.0
1.06,2.85,0.25,0.931591499,0.698693624,0.0
1.06,2.85,0.25,0.931591499,0.698693624,1.0
1.06,2.85,0.25,0.931591499,0.698693624,1.0
1.06,2.85,0.25,0.931591499,0.698693624,1.0
1.06,3.39,-0.19,0.948934707,0.711701031,0.0
1.06,3.39,-0.19,0.948934707,0.711701031,1.0
1.06,3.39,-0.19,0.948934707,0.711701031,1.0
1.06,3.39,-0.19,0.948934707,0.711701031,0.0
1.06,3.39,-0.19,0.948934707,0.711701031,1.0
1.06,3.39,-0.25,0.948934707,0.711701031,1.0
1.06,3.39,-0.25,0.948934707,0.711701031,1.0
1.06,3.39,-0.25,0.948934707,0.711701031,1.0
1.06,3.39,-0.25,0.948934707,0.711701031,0.0
1.06,3.39,-0.25,0.948934707,0.711701031,1.0
1.06,3.39,0.0,0.948934707,0.711701031,1.0
1.06,3.39,0.0,0.948934707,0.711701031,1.0
1.06,3.39,0.0,0.948934707,0.711701031,0.0
1.06,3.39,0.0,0.948934707,0.711701031,1.0
1.06,3.39,0.0,0.948934707,0.711701031,1.0
1.06,3.39,0.12,0.948934707,0.711701031,0.0
1.06,3.39,0.12,0.948934707,0.711701031,1.0
1.06,3.39,0.12,0.948934707,0.711701031,1.0
1.06,3.39,0.12,0.948934707,0.711701031,1.0
1.06,3.39,0.12,0.948934707,0.711701031,1.0
1.06,3.39,0.06,0.948934707,0.711701031,1.0
1.06,3.39,0.06,0.948934707,0.711701031,1.0
1.06,3.39,0.06,0.948934707,0.711701031,1.0
1.06,3.39,0.06,0.948934707,0.711701031,1.0
1.06,3.39,0.06,0.948934707,0.711701031,1.0
1.06,3.39,0.19,0.948934707,0.711701031,1.0
1.06,3.39,0.19,0.948934707,0.711701031,1.0
1.06,3.39,0.19,0.948934707,0.711701031,1.0
1.06,3.39,0.19,0.948934707,0.711701031,0.0
1.06,3.39,0.19,0.948934707,0.711701031,1.0
1.06,3.39,0.25,0.948934707,0.711701031,0.0
1.06,3.39,0.25,0.948934707,0.711701031,1.0
1.06,3.39,0.25,0.948934707,0.711701031,1.0
1.06,3.39,0.25,0.948934707,0.711701031,1.0
1.06,3.39,0.25,0.948934707,0.711701031,1.0
1.06,3.92,-0.25,0.992292728,0.744219546,1.0
1.06,3.92,-0.25,0.992292728,0.744219546,1.0
1.06,3.92,-0.25,0.992292728,0.744219546,1.0
1.06,3.92,-0.25,0.992292728,0.744219546,1.0
1.06,3.92,-0.25,0.992292728,0.744219546,1.0
1.06,3.92,-0.19,0.992292728,0.744219546,1.0
1.06,3.92,-0.19,0.992292728,0.744219546,1.0
1.06,3.92,-0.19,0.992292728,0.744219546,1.0
1.06,3.92,-0.19,0.992292728,0.744219546,1.0
1.06,3.92,-0.19,0.992292728,0.744219546,1.0
1.06,3.92,-0.12,0.992292728,0.744219546,1.0
1.06,3.92,-0.12,0.992292728,0.744219546,1.0
1.06,3.92,-0.12,0.992292728,0.744219546,1.0
1.06,3.92,-0.12,0.992292728,0.744219546,1.0
1.06,3.92,-0.12,0.992292728,0.744219546,1.0
1.06,3.92,0.0,0.992292728,0.744219546,1.0
1.06,3.92,0.0,0.992292728,0.744219546,1.0
1.06,3.92,0.0,0.992292728,0.744219546,1.0
1.06,3.92,0.0,0.992292728,0.744219546,1.0
1.06,3.92,0.0,0.992292728,0.744219546,1.0
1.06,3.92,-0.06,0.992292728,0.744219546,1.0
1.06,3.92,-0.06,0.992292728,0.744219546,1.0
1.06,3.92,-0.06,0.992292728,0.744219546,1.0
1.06,3.92,-0.06,0.992292728,0.744219546,1.0
1.06,3.92,-0.06,0.992292728,0.744219546,1.0
1.06,3.92,0.19,0.992292728,0.744219546,1.0
1.06,3.92,0.19,0.992292728,0.744219546,1.0
1.06,3.92,0.19,0.992292728,0.744219546,1.0
1.06,3.92,0.19,0.992292728,0.744219546,1.0
1.06,3.92,0.19,0.992292728,0.744219546,1.0
1.06,3.92,0.06,0.992292728,0.744219546,1.0
1.06,3.92,0.06,0.992292728,0.744219546,1.0
1.06,3.92,0.06,0.992292728,0.744219546,1.0
1.06,3.92,0.06,0.992292728,0.744219546,1.0
1.06,3.92,0.06,0.992292728,0.744219546,1.0
1.06,4.46,-0.25,0.992292728,0.744219546,1.0
1.06,4.46,-0.25,0.992292728,0.744219546,1.0
1.06,4.46,-0.25,0.992292728,0.744219546,1.0
1.06,4.46,-0.25,0.992292728,0.744219546,1.0
1.06,4.46,-0.25,0.992292728,0.744219546,1.0
1.06,4.46,-0.19,0.992292728,0.744219546,1.0
1.06,4.46,-0.19,0.992292728,0.744219546,1.0
1.06,4.46,-0.19,0.992292728,0.744219546,1.0
1.06,4.46,-0.19,0.992292728,0.744219546,1.0
1.06,4.46,-0.19,0.992292728,0.744219546,1.0
1.06,3.92,0.12,0.992292728,0.744219546,1.0
1.06,3.92,0.12,0.992292728,0.744219546,1.0
1.06,3.92,0.12,0.992292728,0.744219546,1.0
1.06,3.92,0.12,0.992292728,0.744219546,1.0
1.06,3.92,0.12,0.992292728,0.744219546,1.0
1.06,3.92,0.25,0.992292728,0.744219546,1.0
1.06,3.92,0.25,0.992292728,0.744219546,1.0
1.06,3.92,0.25,0.992292728,0.744219546,1.0
1.06,3.92,0.25,0.992292728,0.744219546,1.0
1.06,3.92,0.25,0.992292728,0.744219546,1.0
1.06,4.46,0.0,0.992292728,0.744219546,1.0
1.06,4.46,0.0,0.992292728,0.744219546,1.0
1.06,4.46,0.0,0.992292728,0.744219546,1.0
1.06,4.46,0.0,0.992292728,0.744219546,1.0
1.06,4.46,0.0,0.992292728,0.744219546,1.0
1.06,4.46,-0.06,0.992292728,0.744219546,1.0
1.06,4.46,-0.06,0.992292728,0.744219546,1.0
1.06,4.46,-0.06,0.992292728,0.744219546,1.0
1.06,4.46,-0.06,0.992292728,0.744219546,1.0
1.06,4.46,-0.06,0.992292728,0.744219546,1.0
1.06,4.46,-0.12,0.992292728,0.744219546,1.0
1.06,4.46,-0.12,0.992292728,0.744219546,1.0
1.06,4.46,-0.12,0.992292728,0.744219546,1.0
1.06,4.46,-0.12,0.992292728,0.744219546,1.0
1.06,4.46,-0.12,0.992292728,0.744219546,1.0
1.06,4.46,0.06,0.992292728,0.744219546,1.0
1.06,4.46,0.06,0.992292728,0.744219546,1.0
1.06,4.46,0.06,0.992292728,0.744219546,1.0
1.06,4.46,0.06,0.992292728,0.744219546,1.0
1.06,4.46,0.06,0.992292728,0.744219546,1.0
1.06,4.46,0.12,0.992292728,0.744219546,1.0
1.06,4.46,0.12,0.992292728,0.744219546,1.0
1.06,4.46,0.12,0.992292728,0.744219546,1.0
1.06,4.46,0.12,0.992292728,0.744219546,1.0
1.06,4.46,0.12,0.992292728,0.744219546,1.0
1.06,4.46,0.19,0.992292728,0.744219546,1.0
1.06,4.46,0.19,0.992292728,0.744219546,1.0
1.06,4.46,0.19,0.992292728,0.744219546,1.0
1.06,4.46,0.19,0.992292728,0.744219546,1.0
1.06,4.46,0.19,0.992292728,0.744219546,1.0
1.06,4.46,0.25,0.992292728,0.744219546,1.0
1.06,4.46,0.25,0.992292728,0.744219546,1.0
1.06,4.46,0.25,0.992292728,0.744219546,1.0
1.06,4.46,0.25,0.992292728,0.744219546,1.0
1.06,4.46,0.25,0.992292728,0.744219546,1.0
1.06,5.0,-0.25,0.992292728,0.744219546,1.0
1.06,5.0,-0.25,0.992292728,0.744219546,1.0
1.06,5.0,-0.25,0.992292728,0.744219546,1.0
1.06,5.0,-0.25,0.992292728,0.744219546,1.0
1.06,5.0,-0.25,0.992292728,0.744219546,1.0
1.06,5.0,-0.06,0.992292728,0.744219546,1.0
1.06,5.0,-0.06,0.992292728,0.744219546,1.0
1.06,5.0,-0.06,0.992292728,0.744219546,1.0
1.06,5.0,-0.06,0.992292728,0.744219546,1.0
1.06,5.0,-0.06,0.992292728,0.744219546,1.0
1.06,5.0,-0.19,0.992292728,0.744219546,1.0
1.06,5.0,-0.19,0.992292728,0.744219546,1.0
1.06,5.0,-0.19,0.992292728,0.744219546,1.0
1.06,5.0,-0.19,0.992292728,0.744219546,1.0
1.06,5.0,-0.19,0.992292728,0.744219546,1.0
1.06,5.0,-0.12,0.992292728,0.744219546,1.0
1.06,5.0,-0.12,0.992292728,0.744219546,1.0
1.06,5.0,-0.12,0.992292728,0.744219546,1.0
1.06,5.0,-0.12,0.992292728,0.744219546,1.0
1.06,5.0,-0.12,0.992292728,0.744219546,1.0
1.06,5.0,0.0,0.992292728,0.744219546,1.0
1.06,5.0,0.0,0.992292728,0.744219546,1.0
1.06,5.0,0.0,0.992292728,0.744219546,1.0
1.06,5.0,0.0,0.992292728,0.744219546,1.0
1.06,5.0,0.0,0.992292728,0.744219546,1.0
1.06,5.0,0.06,0.992292728,0.744219546,1.0
1.06,5.0,0.06,0.992292728,0.744219546,1.0
1.06,5.0,0.06,0.992292728,0.744219546,1.0
1.06,5.0,0.06,0.992292728,0.744219546,1.0
1.06,5.0,0.06,0.992292728,0.744219546,1.0
1.06,5.0,0.19,0.992292728,0.744219546,1.0
1.06,5.0,0.19,0.992292728,0.744219546,1.0
1.06,5.0,0.19,0.992292728,0.744219546,1.0
1.06,5.0,0.19,0.992292728,0.744219546,1.0
1.06,5.0,0.19,0.992292728,0.744219546,1.0
1.06,5.0,0.12,0.992292728,0.744219546,1.0
1.06,5.0,0.12,0.992292728,0.744219546,1.0
1.06,5.0,0.12,0.992292728,0.744219546,1.0
1.06,5.0,0.12,0.992292728,0.744219546,1.0
1.06,5.0,0.12,0.992292728,0.744219546,1.0
1.06,5.0,0.25,0.992292728,0.744219546,1.0
1.06,5.0,0.25,0.992292728,0.744219546,1.0
1.06,5.0,0.25,0.992292728,0.744219546,1.0
1.06,5.0,0.25,0.992292728,0.744219546,1.0
1.06,5.0,0.25,0.992292728,0.744219546,1.0
1.62,0.7,-0.19,0.62674837,0.470061278,1.0
1.62,0.7,-0.19,0.62674837,0.470061278,1.0
1.62,0.7,-0.19,0.62674837,0.470061278,1.0
1.62,0.7,-0.19,0.62674837,0.470061278,1.0
1.62,0.7,-0.19,0.62674837,0.470061278,1.0
1.62,0.7,-0.25,0.62674837,0.470061278,0.0
1.62,0.7,-0.25,0.62674837,0.470061278,1.0
1.62,0.7,-0.25,0.62674837,0.470061278,0.0
1.62,0.7,-0.25,0.62674837,0.470061278,1.0
1.62,0.7,-0.25,0.62674837,0.470061278,1.0
1.62,0.7,-0.12,0.62674837,0.470061278,0.0
1.62,0.7,-0.12,0.62674837,0.470061278,1.0
1.62,0.7,-0.12,0.62674837,0.470061278,1.0
1.62,0.7,-0.12,0.62674837,0.470061278,1.0
1.62,0.7,-0.12,0.62674837,0.470061278,0.0
1.62,0.7,0.0,0.62674837,0.470061278,1.0
1.62,0.7,0.0,0.62674837,0.470061278,1.0
1.62,0.7,0.0,0.62674837,0.470061278,0.0
1.62,0.7,0.0,0.62674837,0.470061278,0.0
1.62,0.7,0.0,0.62674837,0.470061278,1.0
1.62,0.7,-0.06,0.62674837,0.470061278,0.0
1.62,0.7,-0.06,0.62674837,0.470061278,1.0
1.62,0.7,-0.06,0.62674837,0.470061278,1.0
1.62,0.7,-0.06,0.62674837,0.470061278,1.0
1.62,0.7,-0.06,0.62674837,0.470061278,0.0
1.62,0.7,0.12,0.62674837,0.470061278,0.0
1.62,0.7,0.12,0.62674837,0.470061278,0.0
1.62,0.7,0.12,0.62674837,0.470061278,0.0
1.62,0.7,0.12,0.62674837,0.470061278,0.0
1.62,0.7,0.12,0.62674837,0.470061278,0.0
1.62,0.7,0.06,0.62674837,0.470061278,0.0
1.62,0.7,0.06,0.62674837,0.470061278,0.0
1.62,0.7,0.06,0.62674837,0.470061278,1.0
1.62,0.7,0.06,0.62674837,0.470061278,1.0
1.62,0.7,0.06,0.62674837,0.470061278,1.0
1.62,0.7,0.19,0.62674837,0.470061278,1.0
1.62,0.7,0.19,0.62674837,0.470061278,1.0
1.62,0.7,0.19,0.62674837,0.470061278,1.0
1.62,0.7,0.19,0.62674837,0.470061278,1.0
1.62,0.7,0.19,0.62674837,0.470061278,1.0
1.62,0.7,0.25,0.62674837,0.470061278,0.0
1.62,0.7,0.25,0.62674837,0.470061278,1.0
1.62,0.7,0.25,0.62674837,0.470061278,1.0
1.62,0.7,0.25,0.62674837,0.470061278,0.0
1.62,0.7,0.25,0.62674837,0.470061278,1.0
1.62,1.24,-0.19,0.850136589,0.637602442,1.0
1.62,1.24,-0.19,0.850136589,0.637602442,0.0
1.62,1.24,-0.19,0.850136589,0.637602442,0.0
1.62,1.24,-0.19,0.850136589,0.637602442,0.0
1.62,1.24,-0.19,0.850136589,0.637602442,0.0
1.62,1.24,-0.25,0.850136589,0.637602442,0.0
1.62,1.24,-0.25,0.850136589,0.637602442,1.0
1.62,1.24,-0.25,0.850136589,0.637602442,0.0
1.62,1.24,-0.25,0.850136589,0.637602442,0.0
1.62,1.24,-0.25,0.850136589,0.637602442,1.0
1.62,1.24,-0.12,0.850136589,0.637602442,0.0
1.62,1.24,-0.12,0.850136589,0.637602442,0.0
1.62,1.24,-0.12,0.850136589,0.637602442,0.0
1.62,1.24,-0.12,0.850136589,0.637602442,1.0
1.62,1.24,-0.12,0.850136589,0.637602442,1.0
1.62,1.24,-0.06,0.850136589,0.637602442,0.0
1.62,1.24,-0.06,0.850136589,0.637602442,0.0
1.62,1.24,-0.06,0.850136589,0.637602442,1.0
1.62,1.24,-0.06,0.850136589,0.637602442,0.0
1.62,1.24,-0.06,0.850136589,0.637602442,0.0
1.62,1.24,0.19,0.850136589,0.637602442,1.0
1.62,1.24,0.19,0.850136589,0.637602442,1.0
1.62,1.24,0.19,0.850136589,0.637602442,1.0
1.62,1.24,0.19,0.850136589,0.637602442,0.0
1.62,1.24,0.19,0.850136589,0.637602442,1.0
1.62,1.24,0.12,0.850136589,0.637602442,0.0
1.62,1.24,0.12,0.850136589,0.637602442,1.0
1.62,1.24,0.12,0.850136589,0.637602442,0.0
1.62,1.24,0.12,0.850136589,0.637602442,0.0
1.62,1.24,0.12,0.850136589,0.637602442,1.0
1.62,1.24,0.06,0.850136589,0.637602442,0.0
1.62,1.24,0.06,0.850136589,0.637602442,1.0
1.62,1.24,0.06,0.850136589,0.637602442,1.0
1.62,1.24,0.06,0.850136589,0.637602442,1.0
1.62,1.24,0.06,0.850136589,0.637602442,0.0
1.62,1.24,0.0,0.850136589,0.637602442,0.0
1.62,1.24,0.0,0.850136589,0.637602442,1.0
1.62,1.24,0.0,0.850136589,0.637602442,0.0
1.62,1.24,0.0,0.850136589,0.637602442,1.0
1.62,1.24,0.0,0.850136589,0.637602442,0.0
1.62,1.77,-0.25,0.850136589,0.637602442,1.0
1.62,1.77,-0.25,0.850136589,0.637602442,0.0
1.62,1.77,-0.25,0.850136589,0.637602442,1.0
1.62,1.77,-0.25,0.850136589,0.637602442,1.0
1.62,1.77,-0.25,0.850136589,0.637602442,1.0
1.62,1.24,0.25,0.850136589,0.637602442,1.0
1.62,1.24,0.25,0.850136589,0.637602442,0.0
1.62,1.24,0.25,0.850136589,0.637602442,1.0
1.62,1.24,0.25,0.850136589,0.637602442,0.0
1.62,1.24,0.25,0.850136589,0.637602442,0.0
1.62,1.77,-0.06,0.850136589,0.637602442,0.0
1.62,1.77,-0.06,0.850136589,0.637602442,1.0
1.62,1.77,-0.06,0.850136589,0.637602442,0.0
1.62,1.77,-0.06,0.850136589,0.637602442,1.0
1.62,1.77,-0.06,0.850136589,0.637602442,1.0
1.62,1.77,0.0,0.850136589,0.637602442,1.0
1.62,1.77,0.0,0.850136589,0.637602442,1.0
1.62,1.77,0.0,0.850136589,0.637602442,1.0
1.62,1.77,0.0,0.850136589,0.637602442,1.0
1.62,1.77,0.0,0.850136589,0.637602442,1.0
1.62,1.77,0.12,0.850136589,0.637602442,0.0
1.62,1.77,0.12,0.850136589,0.637602442,0.0
1.62,1.77,0.12,0.850136589,0.637602442,0.0
1.62,1.77,0.12,0.850136589,0.637602442,1.0
1.62,1.77,0.12,0.850136589,0.637602442,1.0
1.62,1.77,0.06,0.850136589,0.637602442,1.0
1.62,1.77,0.06,0.850136589,0.637602442,1.0
1.62,1.77,0.06,0.850136589,0.637602442,1.0
1.62,1.77,0.06,0.850136589,0.637602442,0.0
1.62,1.77,0.06,0.850136589,0.637602442,1.0
1.62,1.77,-0.12,0.850136589,0.637602442,1.0
1.62,1.77,-0.12,0.850136589,0.637602442,0.0
1.62,1.77,-0.12,0.850136589,0.637602442,0.0
1.62,1.77,-0.12,0.850136589,0.637602442,1.0
1.62,1.77,-0.12,0.850136589,0.637602442,1.0
1.62,1.77,-0.19,0.850136589,0.637602442,1.0
1.62,1.77,-0.19,0.850136589,0.637602442,1.0
1.62,1.77,-0.19,0.850136589,0.637602442,1.0
1.62,1.77,-0.19,0.850136589,0.637602442,1.0
1.62,1.77,-0.19,0.850136589,0.637602442,0.0
1.62,1.77,0.19,0.850136589,0.637602442,0.0
1.62,1.77,0.19,0.850136589,0.637602442,1.0
1.62,1.77,0.19,0.850136589,0.637602442,0.0
1.62,1.77,0.19,0.850136589,0.637602442,0.0
1.62,1.77,0.19,0.850136589,0.637602442,1.0
1.62,1.77,0.25,0.850136589,0.637602442,1.0
1.62,1.77,0.25,0.850136589,0.637602442,1.0
1.62,1.77,0.25,0.850136589,0.637602442,1.0
1.62,1.77,0.25,0.850136589,0.637602442,0.0
1.62,1.77,0.25,0.850136589,0.637602442,0.0
1.62,2.31,-0.25,0.890752629,0.668064471,1.0
1.62,2.31,-0.25,0.890752629,0.668064471,0.0
1.62,2.31,-0.25,0.890752629,0.668064471,1.0
1.62,2.31,-0.25,0.890752629,0.668064471,1.0
1.62,2.31,-0.25,0.890752629,0.668064471,1.0
1.62,2.31,-0.06,0.890752629,0.668064471,1.0
1.62,2.31,-0.06,0.890752629,0.668064471,1.0
1.62,2.31,-0.06,0.890752629,0.668064471,1.0
1.62,2.31,-0.06,0.890752629,0.668064471,0.0
1.62,2.31,-0.06,0.890752629,0.668064471,1.0
1.62,2.31,0.0,0.890752629,0.668064471,1.0
1.62,2.31,0.0,0.890752629,0.668064471,1.0
1.62,2.31,0.0,0.890752629,0.668064471,0.0
1.62,2.31,0.0,0.890752629,0.668064471,1.0
1.62,2.31,0.0,0.890752629,0.668064471,0.0
1.62,2.31,-0.19,0.890752629,0.668064471,0.0
1.62,2.31,-0.19,0.890752629,0.668064471,1.0
1.62,2.31,-0.19,0.890752629,0.668064471,1.0
1.62,2.31,-0.19,0.890752629,0.668064471,1.0
1.62,2.31,-0.19,0.890752629,0.668064471,1.0
1.62,2.31,-0.12,0.890752629,0.668064471,0.0
1.62,2.31,-0.12,0.890752629,0.668064471,1.0
1.62,2.31,-0.12,0.890752629,0.668064471,1.0
1.62,2.31,-0.12,0.890752629,0.668064471,0.0
1.62,2.31,-0.12,0.890752629,0.668064471,1.0
1.62,2.31,0.06,0.890752629,0.668064471,1.0
1.62,2.31,0.06,0.890752629,0.668064471,0.0
1.62,2.31,0.06,0.890752629,0.668064471,0.0
1.62,2.31,0.06,0.890752629,0.668064471,0.0
1.62,2.31,0.06,0.890752629,0.668064471,0.0
1.62,2.31,0.19,0.890752629,0.668064471,1.0
1.62,2.31,0.19,0.890752629,0.668064471,0.0
1.62,2.31,0.19,0.890752629,0.668064471,1.0
1.62,2.31,0.19,0.890752629,0.668064471,0.0
1.62,2.31,0.19,0.890752629,0.668064471,1.0
1.62,2.31,0.12,0.890752629,0.668064471,1.0
1.62,2.31,0.12,0.890752629,0.668064471,0.0
1.62,2.31,0.12,0.890752629,0.668064471,1.0
1.62,2.31,0.12,0.890752629,0.668064471,0.0
1.62,2.31,0.12,0.890752629,0.668064471,0.0
1.62,2.85,-0.25,0.890752629,0.668064471,1.0
1.62,2.85,-0.25,0.890752629,0.668064471,1.0
1.62,2.85,-0.25,0.890752629,0.668064471,1.0
1.62,2.85,-0.25,0.890752629,0.668064471,1.0
1.62,2.85,-0.25,0.890752629,0.668064471,1.0
1.62,2.31,0.25,0.890752629,0.668064471,1.0
1.62,2.31,0.25,0.890752629,0.668064471,1.0
1.62,2.31,0.25,0.890752629,0.668064471,0.0
1.62,2.31,0.25,0.890752629,0.668064471,1.0
1.62,2.31,0.25,0.890752629,0.668064471,0.0
1.62,2.85,-0.19,0.890752629,0.668064471,0.0
1.62,2.85,-0.19,0.890752629,0.668064471,1.0
1.62,2.85,-0.19,0.890752629,0.668064471,0.0
1.62,2.85,-0.19,0.890752629,0.668064471,0.0
1.62,2.85,-0.19,0.890752629,0.668064471,1.0
1.62,2.85,-0.12,0.890752629,0.668064471,0.0
1.62,2.85,-0.12,0.890752629,0.668064471,0.0
1.62,2.85,-0.12,0.890752629,0.668064471,0.0
1.62,2.85,-0.12,0.890752629,0.668064471,1.0
1.62,2.85,-0.12,0.890752629,0.668064471,0.0
1.62,2.85,-0.06,0.890752629,0.668064471,1.0
1.62,2.85,-0.06,0.890752629,0.668064471,1.0
1.62,2.85,-0.06,0.890752629,0.668064471,0.0
1.62,2.85,-0.06,0.890752629,0.668064471,0.0
1.62,2.85,-0.06,0.890752629,0.668064471,1.0
1.62,2.85,0.0,0.890752629,0.668064471,1.0
1.62,2.85,0.0,0.890752629,0.668064471,1.0
1.62,2.85,0.0,0.890752629,0.668064471,1.0
1.62,2.85,0.0,0.890752629,0.668064471,0.0
1.62,2.85,0.0,0.890752629,0.668064471,1.0
1.62,2.85,0.06,0.890752629,0.668064471,1.0
1.62,2.85,0.06,0.890752629,0.668064471,0.0
1.62,2.85,0.06,0.890752629,0.668064471,1.0
1.62,2.85,0.06,0.890752629,0.668064471,0.0
1.62,2.85,0.06,0.890752629,0.668064471,0.0
1.62,2.85,0.12,0.890752629,0.668064471,1.0
1.62,2.85,0.12,0.890752629,0.668064471,1.0
1.62,2.85,0.12,0.890752629,0.668064471,0.0
1.62,2.85,0.12,0.890752629,0.668064471,0.0
1.62,2.85,0.12,0.890752629,0.668064471,1.0
1.62,2.85,0.19,0.890752629,0.668064471,1.0
1.62,2.85,0.19,0.890752629,0.668064471,1.0
1.62,2.85,0.19,0.890752629,0.668064471,1.0
1.62,2.85,0.19,0.890752629,0.668064471,1.0
1.62,2.85,0.19,0.890752629,0.668064471,1.0
1.62,3.39,0.0,0.992292728,0.744219546,1.0
1.62,3.39,0.0,0.992292728,0.744219546,1.0
1.62,3.39,0.0,0.992292728,0.744219546,1.0
1.62,3.39,0.0,0.992292728,0.744219546,1.0
1.62,3.39,0.0,0.992292728,0.744219546,1.0
1.62,2.85,0.25,0.890752629,0.668064471,1.0
1.62,2.85,0.25,0.890752629,0.668064471,1.0
1.62,2.85,0.25,0.890752629,0.668064471,0.0
1.62,2.85,0.25,0.890752629,0.668064471,0.0
1.62,2.85,0.25,0.890752629,0.668064471,1.0
1.62,3.39,-0.06,0.992292728,0.744219546,1.0
1.62,3.39,-0.06,0.992292728,0.744219546,1.0
1.62,3.39,-0.06,0.992292728,0.744219546,1.0
1.62,3.39,-0.06,0.992292728,0.744219546,1.0
1.62,3.39,-0.06,0.992292728,0.744219546,1.0
1.62,3.39,-0.25,0.992292728,0.744219546,1.0
1.62,3.39,-0.25,0.992292728,0.744219546,1.0
1.62,3.39,-0.25,0.992292728,0.744219546,1.0
1.62,3.39,-0.25,0.992292728,0.744219546,1.0
1.62,3.39,-0.25,0.992292728,0.744219546,1.0
1.62,3.39,-0.19,0.992292728,0.744219546,1.0
1.62,3.39,-0.19,0.992292728,0.744219546,1.0
1.62,3.39,-0.19,0.992292728,0.744219546,1.0
1.62,3.39,-0.19,0.992292728,0.744219546,1.0
1.62,3.39,-0.19,0.992292728,0.744219546,1.0
1.62,3.39,0.19,0.992292728,0.744219546,1.0
1.62,3.39,0.19,0.992292728,0.744219546,1.0
1.62,3.39,0.19,0.992292728,0.744219546,1.0
1.62,3.39,0.19,0.992292728,0.744219546,1.0
1.62,3.39,0.19,0.992292728,0.744219546,1.0
1.62,3.39,-0.12,0.992292728,0.744219546,1.0
1.62,3.39,-0.12,0.992292728,0.744219546,1.0
1.62,3.39,-0.12,0.992292728,0.744219546,1.0
1.62,3.39,-0.12,0.992292728,0.744219546,1.0
1.62,3.39,-0.12,0.992292728,0.744219546,1.0
1.62,3.39,0.06,0.992292728,0.744219546,1.0
1.62,3.39,0.06,0.992292728,0.744219546,1.0
1.62,3.39,0.06,0.992292728,0.744219546,1.0
1.62,3.39,0.06,0.992292728,0.744219546,1.0
1.62,3.39,0.06,0.992292728,0.744219546,1.0
1.62,3.92,-0.25,0.992292728,0.744219546,1.0
1.62,3.92,-0.25,0.992292728,0.744219546,1.0
1.62,3.92,-0.25,0.992292728,0.744219546,1.0
1.62,3.92,-0.25,0.992292728,0.744219546,1.0
1.62,3.92,-0.25,0.992292728,0.744219546,1.0
1.62,3.39,0.25,0.992292728,0.744219546,1.0
1.62,3.39,0.25,0.992292728,0.744219546,1.0
1.62,3.39,0.25,0.992292728,0.744219546,1.0
1.62,3.39,0.25,0.992292728,0.744219546,1.0
1.62,3.39,0.25,0.992292728,0.744219546,1.0
1.62,3.92,-0.12,0.992292728,0.744219546,1.0
1.62,3.92,-0.12,0.992292728,0.744219546,1.0
1.62,3.92,-0.12,0.992292728,0.744219546,1.0
1.62,3.92,-0.12,0.992292728,0.744219546,1.0
1.62,3.92,-0.12,0.992292728,0.744219546,1.0
1.62,3.39,0.12,0.992292728,0.744219546,1.0
1.62,3.39,0.12,0.992292728,0.744219546,1.0
1.62,3.39,0.12,0.992292728,0.744219546,1.0
1.62,3.39,0.12,0.992292728,0.744219546,1.0
1.62,3.39,0.12,0.992292728,0.744219546,1.0
1.62,3.92,-0.19,0.992292728,0.744219546,1.0
1.62,3.92,-0.19,0.992292728,0.744219546,1.0
1.62,3.92,-0.19,0.992292728,0.744219546,1.0
1.62,3.92,-0.19,0.992292728,0.744219546,1.0
1.62,3.92,-0.19,0.992292728,0.744219546,1.0
1.62,3.92,-0.06,0.992292728,0.744219546,1.0
1.62,3.92,-0.06,0.992292728,0.744219546,1.0
1.62,3.92,-0.06,0.992292728,0.744219546,1.0
1.62,3.92,-0.06,0.992292728,0.744219546,1.0
1.62,3.92,-0.06,0.992292728,0.744219546,1.0
1.62,3.92,0.0,0.992292728,0.744219546,1.0
