incrad,minsep,crowder_potential,phi_slot,phi_membrane,Deff_membrane
2.19,2.85,0,0.992292728,0.744219546,0.737537007
2.19,2.85,0,0.992292728,0.744219546,0.737529748
2.19,2.85,0,0.992292728,0.744219546,0.737538951
2.19,3.39,-0.12,0.992292728,0.744219546,0.737538951
2.19,3.39,-0.12,0.992292728,0.744219546,0.737537282
2.19,3.39,-0.12,0.992292728,0.744219546,0.737537007
2.19,3.39,-0.12,0.992292728,0.744219546,0.737529748
2.19,3.39,-0.12,0.992292728,0.744219546,0.737537282
2.19,3.39,-0.25,0.992292728,0.744219546,0.737529748
2.19,3.39,-0.25,0.992292728,0.744219546,0.737537295
2.19,3.39,-0.25,0.992292728,0.744219546,0.737538948
2.19,3.39,-0.25,0.992292728,0.744219546,0.737527519
2.19,3.39,-0.25,0.992292728,0.744219546,0.737537295
2.19,2.85,0.12,0.992292728,0.744219546,0.73753503
2.19,2.85,0.12,0.992292728,0.744219546,0.737538951
2.19,2.85,0.12,0.992292728,0.744219546,0.737529748
2.19,2.85,0.12,0.992292728,0.744219546,0.737529748
2.19,2.85,0.12,0.992292728,0.744219546,0.737537282
2.19,2.85,0.19,0.992292728,0.744219546,0.73753503
2.19,2.85,0.19,0.992292728,0.744219546,0.737538951
2.19,2.85,0.19,0.992292728,0.744219546,0.737529748
2.19,2.85,0.19,0.992292728,0.744219546,0.737529748
2.19,2.85,0.19,0.992292728,0.744219546,0.737537282
2.19,3.39,0.06,0.992292728,0.744219546,0.73753503
2.19,3.39,0.06,0.992292728,0.744219546,0.737533101
2.19,3.39,0.06,0.992292728,0.744219546,0.737529748
2.19,3.39,0.06,0.992292728,0.744219546,0.737529748
2.19,3.39,0.06,0.992292728,0.744219546,0.737537282
2.19,3.39,0,0.992292728,0.744219546,0.737538951
2.19,3.39,0,0.992292728,0.744219546,0.737538951
2.19,3.39,0,0.992292728,0.744219546,0.737529748
2.19,3.39,0,0.992292728,0.744219546,0.737529748
2.19,3.39,0,0.992292728,0.744219546,0.737537282
2.19,2.85,0.25,0.992292728,0.744219546,0.737538951
2.19,2.85,0.25,0.992292728,0.744219546,0.737538951
2.19,2.85,0.25,0.992292728,0.744219546,0.737529748
2.19,2.85,0.25,0.992292728,0.744219546,0.737529748
2.19,2.85,0.25,0.992292728,0.744219546,0.737537282
2.19,3.39,0.19,0.992292728,0.744219546,0.737537295
2.19,3.39,0.19,0.992292728,0.744219546,0.737537295
2.19,3.39,0.19,0.992292728,0.744219546,0.737529748
2.19,3.39,0.19,0.992292728,0.744219546,0.737527519
2.19,3.39,0.19,0.992292728,0.744219546,0.737530601
2.19,3.39,0.12,0.992292728,0.744219546,0.737538951
2.19,3.39,0.12,0.992292728,0.744219546,0.737537282
2.19,3.39,0.12,0.992292728,0.744219546,0.737529748
2.19,3.39,0.12,0.992292728,0.744219546,0.737529748
2.19,3.39,0.12,0.992292728,0.744219546,0.737537282
2.19,3.92,0.06,0.992292728,0.744219546,0.737538951
2.19,3.92,0.06,0.992292728,0.744219546,0.737537007
2.19,3.92,0.06,0.992292728,0.744219546,0.737529748
2.19,3.92,0.06,0.992292728,0.744219546,0.737538951
2.19,3.92,0.06,0.992292728,0.744219546,0.737538951
2.19,4.46,-0.19,0.992292728,0.744219546,0.737533101
2.19,4.46,-0.19,0.992292728,0.744219546,0.737529748
2.19,4.46,-0.19,0.992292728,0.744219546,0.737538951
2.19,4.46,-0.19,0.992292728,0.744219546,0.737537282
2.19,4.46,-0.19,0.992292728,0.744219546,0.737537007
2.19,4.46,-0.25,0.992292728,0.744219546,0.737537007
2.19,4.46,-0.25,0.992292728,0.744219546,0.737529748
2.19,4.46,-0.25,0.992292728,0.744219546,0.737537282
2.19,4.46,-0.25,0.992292728,0.744219546,0.737538951
2.19,4.46,-0.25,0.992292728,0.744219546,0.737529748
2.19,4.46,-0.12,0.992292728,0.744219546,0.737529748
2.19,4.46,-0.12,0.992292728,0.744219546,0.737529748
2.19,4.46,-0.12,0.992292728,0.744219546,0.737537282
2.19,4.46,-0.12,0.992292728,0.744219546,0.737538951
2.19,4.46,-0.12,0.992292728,0.744219546,0.737529748
2.19,4.46,-0.06,0.992292728,0.744219546,0.737529748
2.19,4.46,-0.06,0.992292728,0.744219546,0.737538951
2.19,4.46,-0.06,0.992292728,0.744219546,0.737538951
2.19,4.46,-0.06,0.992292728,0.744219546,0.737539048
2.19,4.46,-0.06,0.992292728,0.744219546,0.737539048
2.19,4.46,0,0.992292728,0.744219546,0.737529748
2.19,4.46,0,0.992292728,0.744219546,0.737537282
2.19,4.46,0,0.992292728,0.744219546,0.737537282
2.19,4.46,0,0.992292728,0.744219546,0.737529748
2.19,4.46,0,0.992292728,0.744219546,0.737539048
2.19,4.46,0.06,0.992292728,0.744219546,0.737529748
2.19,4.46,0.06,0.992292728,0.744219546,0.73753503
2.19,4.46,0.06,0.992292728,0.744219546,0.737524076
2.19,4.46,0.06,0.992292728,0.744219546,0.737529748
2.19,4.46,0.06,0.992292728,0.744219546,0.737529748
2.19,4.46,0.12,0.992292728,0.744219546,0.737537282
2.19,4.46,0.12,0.992292728,0.744219546,0.737539671
2.19,4.46,0.12,0.992292728,0.744219546,0.737529748
2.19,4.46,0.12,0.992292728,0.744219546,0.737528999
2.19,4.46,0.12,0.992292728,0.744219546,0.73753503
2.19,4.46,0.19,0.992292728,0.744219546,0.73753503
2.19,4.46,0.19,0.992292728,0.744219546,0.737539048
2.19,4.46,0.19,0.992292728,0.744219546,0.737529748
2.19,4.46,0.19,0.992292728,0.744219546,0.737537282
2.19,4.46,0.19,0.992292728,0.744219546,0.737529748
2.19,4.46,0.25,0.992292728,0.744219546,0.73753503
2.19,4.46,0.25,0.992292728,0.744219546,0.737539048
2.19,4.46,0.25,0.992292728,0.744219546,0.737529748
2.19,4.46,0.25,0.992292728,0.744219546,0.737529748
2.19,4.46,0.25,0.992292728,0.744219546,0.737529748
2.19,5,-0.25,0.992292728,0.744219546,0.73753503
2.19,5,-0.25,0.992292728,0.744219546,0.737539048
2.19,5,-0.25,0.992292728,0.744219546,0.737529748
2.19,5,-0.25,0.992292728,0.744219546,0.737537282
2.19,5,-0.25,0.992292728,0.744219546,0.737529748
2.19,5,-0.19,0.992292728,0.744219546,0.737538951
2.19,5,-0.19,0.992292728,0.744219546,0.737529748
2.19,5,-0.19,0.992292728,0.744219546,0.737539048
2.19,5,-0.19,0.992292728,0.744219546,0.737537282
2.19,5,-0.19,0.992292728,0.744219546,0.737529748
2.19,5,-0.12,0.992292728,0.744219546,0.737533101
2.19,5,-0.12,0.992292728,0.744219546,0.737530789
2.19,5,-0.12,0.992292728,0.744219546,0.737524022
2.19,5,-0.12,0.992292728,0.744219546,0.737529748
2.19,5,-0.12,0.992292728,0.744219546,0.737527289
2.19,5,-0.06,0.992292728,0.744219546,0.737530789
2.19,5,-0.06,0.992292728,0.744219546,0.737527519
2.19,5,-0.06,0.992292728,0.744219546,0.737529748
2.19,5,-0.06,0.992292728,0.744219546,0.737527519
2.19,5,-0.06,0.992292728,0.744219546,0.737527289
2.19,5,0,0.992292728,0.744219546,0.737529748
2.19,5,0,0.992292728,0.744219546,0.737537282
2.19,5,0,0.992292728,0.744219546,0.737529748
2.19,5,0,0.992292728,0.744219546,0.737529748
2.19,5,0,0.992292728,0.744219546,0.73752587
2.19,5,0.06,0.992292728,0.744219546,0.737539048
2.19,5,0.06,0.992292728,0.744219546,0.737537282
2.19,5,0.06,0.992292728,0.744219546,0.737539749
2.19,5,0.06,0.992292728,0.744219546,0.737537282
2.19,5,0.06,0.992292728,0.744219546,0.73753503
2.19,5,0.12,0.992292728,0.744219546,0.737529748
2.19,5,0.12,0.992292728,0.744219546,0.737529748
2.19,5,0.12,0.992292728,0.744219546,0.737529748
2.19,5,0.12,0.992292728,0.744219546,0.737524076
2.19,5,0.12,0.992292728,0.744219546,0.737540066
2.19,5,0.19,0.992292728,0.744219546,0.737530601
2.19,5,0.19,0.992292728,0.744219546,0.737527289
2.19,5,0.19,0.992292728,0.744219546,0.737530601
2.19,5,0.19,0.992292728,0.744219546,0.737529748
2.19,5,0.19,0.992292728,0.744219546,0.737538951
2.19,5,0.25,0.992292728,0.744219546,0.737530601
2.19,5,0.25,0.992292728,0.744219546,0.737527289
2.19,5,0.25,0.992292728,0.744219546,0.737527289
2.19,5,0.25,0.992292728,0.744219546,0.737526148
2.19,5,0.25,0.992292728,0.744219546,0.737529748
2.75,0.7,-0.12,0.699229602,0.524422201,0.418026295
2.75,0.7,-0.12,0.699229602,0.524422201,0.417690463
2.75,0.7,-0.12,0.699229602,0.524422201,0.418128027
2.75,0.7,-0.12,0.699229602,0.524422201,0.417563298
2.75,0.7,-0.12,0.699229602,0.524422201,0.418782571
2.75,0.7,-0.19,0.699229602,0.524422201,0.421246637
2.75,0.7,-0.19,0.699229602,0.524422201,0.425871185
2.75,0.7,-0.19,0.699229602,0.524422201,0.42282571
2.75,0.7,-0.19,0.699229602,0.524422201,0.422710088
2.75,0.7,-0.19,0.699229602,0.524422201,0.419371033
2.75,0.7,-0.25,0.699229602,0.524422201,0.423224807
2.75,0.7,-0.25,0.699229602,0.524422201,0.422775625
2.75,0.7,-0.25,0.699229602,0.524422201,0.421807348
2.75,0.7,-0.25,0.699229602,0.524422201,0.425788497
2.75,0.7,-0.25,0.699229602,0.524422201,0.42593231
2.75,0.7,-0.06,0.699229602,0.524422201,0.415479772
2.75,0.7,-0.06,0.699229602,0.524422201,0.414441189
2.75,0.7,-0.06,0.699229602,0.524422201,0.414474217
2.75,0.7,-0.06,0.699229602,0.524422201,0.415161078
2.75,0.7,-0.06,0.699229602,0.524422201,0.417543626
2.75,2.31,0,0.992292728,0.744219546,0.737537282
2.75,2.31,0,0.992292728,0.744219546,0.737537282
2.75,2.31,0,0.992292728,0.744219546,0.737540066
2.75,2.31,0,0.992292728,0.744219546,0.737529748
2.75,2.31,0,0.992292728,0.744219546,0.737539048
2.75,2.31,0.06,0.992292728,0.744219546,0.737529748
2.75,2.31,0.06,0.992292728,0.744219546,0.737538951
2.75,2.31,0.06,0.992292728,0.744219546,0.737529748
2.75,2.31,0.06,0.992292728,0.744219546,0.737529748
2.75,2.31,0.06,0.992292728,0.744219546,0.737529748
2.75,5,-0.25,0.992292728,0.744219546,0.737529748
2.75,5,-0.25,0.992292728,0.744219546,0.737538951
2.75,5,-0.25,0.992292728,0.744219546,0.737529748
2.75,5,-0.25,0.992292728,0.744219546,0.737529748
2.75,5,-0.25,0.992292728,0.744219546,0.737529748
2.75,5,-0.19,0.992292728,0.744219546,0.737529748
2.75,5,-0.19,0.992292728,0.744219546,0.737537282
2.75,5,-0.19,0.992292728,0.744219546,0.737529748
2.75,5,-0.19,0.992292728,0.744219546,0.737529748
2.75,5,-0.19,0.992292728,0.744219546,0.737529748
2.75,5,-0.12,0.992292728,0.744219546,0.73753503
2.75,5,-0.12,0.992292728,0.744219546,0.737529748
2.75,5,-0.12,0.992292728,0.744219546,0.73753503
2.75,5,-0.12,0.992292728,0.744219546,0.737529748
2.75,5,-0.12,0.992292728,0.744219546,0.737529748
2.75,5,-0.06,0.992292728,0.744219546,0.73753503
2.75,5,-0.06,0.992292728,0.744219546,0.737529748
2.75,5,-0.06,0.992292728,0.744219546,0.73753503
2.75,5,-0.06,0.992292728,0.744219546,0.737529748
2.75,5,-0.06,0.992292728,0.744219546,0.737529748
2.75,5,0,0.992292728,0.744219546,0.737529748
2.75,5,0,0.992292728,0.744219546,0.737537282
2.75,5,0,0.992292728,0.744219546,0.737538951
2.75,5,0,0.992292728,0.744219546,0.737533101
2.75,5,0,0.992292728,0.744219546,0.737540066
2.75,5,0.06,0.992292728,0.744219546,0.737529748
2.75,5,0.06,0.992292728,0.744219546,0.737529748
2.75,5,0.06,0.992292728,0.744219546,0.737529748
2.75,5,0.06,0.992292728,0.744219546,0.737529748
2.75,5,0.06,0.992292728,0.744219546,0.737538951
2.75,5,0.19,0.992292728,0.744219546,0.737529748
2.75,5,0.19,0.992292728,0.744219546,0.73753503
2.75,5,0.19,0.992292728,0.744219546,0.73753503
2.75,5,0.19,0.992292728,0.744219546,0.737529748
2.75,5,0.19,0.992292728,0.744219546,0.737529748
2.75,5,0.12,0.992292728,0.744219546,0.73753503
2.75,5,0.12,0.992292728,0.744219546,0.73753503
2.75,5,0.12,0.992292728,0.744219546,0.73753503
2.75,5,0.12,0.992292728,0.744219546,0.737539749
2.75,5,0.12,0.992292728,0.744219546,0.737538951
2.75,5,0.25,0.992292728,0.744219546,0.73753503
2.75,5,0.25,0.992292728,0.744219546,0.73753503
2.75,5,0.25,0.992292728,0.744219546,0.73753503
2.75,5,0.25,0.992292728,0.744219546,0.737539749
2.75,5,0.25,0.992292728,0.744219546,0.737529748
3.31,0.7,-0.25,0.567617808,0.425713356,0.312549732
3.31,0.7,-0.25,0.567617808,0.425713356,0.312252344
3.31,0.7,-0.25,0.567617808,0.425713356,0.31158931
3.31,0.7,-0.25,0.567617808,0.425713356,0.313345707
3.31,0.7,-0.25,0.567617808,0.425713356,0.31349048
3.31,0.7,-0.06,0.567617808,0.425713356,0.302287741
3.31,0.7,-0.06,0.567617808,0.425713356,0.30277945
3.31,0.7,-0.06,0.567617808,0.425713356,0.302876491
3.31,0.7,-0.06,0.567617808,0.425713356,0.302642297
3.31,0.7,-0.06,0.567617808,0.425713356,0.300244884
3.31,0.7,-0.12,0.567617808,0.425713356,0.30573376
3.31,0.7,-0.12,0.567617808,0.425713356,0.305114372
3.31,0.7,-0.12,0.567617808,0.425713356,0.305810632
3.31,0.7,-0.12,0.567617808,0.425713356,0.30555833
3.31,0.7,-0.12,0.567617808,0.425713356,0.305024861
3.31,0.7,-0.19,0.567617808,0.425713356,0.307689061
3.31,0.7,-0.19,0.567617808,0.425713356,0.308803343
3.31,0.7,-0.19,0.567617808,0.425713356,0.308826989
3.31,0.7,-0.19,0.567617808,0.425713356,0.309330383
3.31,0.7,-0.19,0.567617808,0.425713356,0.308306134
3.31,0.7,0,0.567617808,0.425713356,0.300223832
3.31,0.7,0,0.567617808,0.425713356,0.300044327
3.31,0.7,0,0.567617808,0.425713356,0.299430144
3.31,0.7,0,0.567617808,0.425713356,0.300484011
3.31,0.7,0,0.567617808,0.425713356,0.300904492
3.31,0.7,0.12,0.567617808,0.425713356,0.29380963
3.31,0.7,0.12,0.567617808,0.425713356,0.291950243
3.31,0.7,0.12,0.567617808,0.425713356,0.294453706
3.31,0.7,0.12,0.567617808,0.425713356,0.293715136
3.31,0.7,0.12,0.567617808,0.425713356,0.294441049
3.31,0.7,0.06,0.567617808,0.425713356,0.297294119
3.31,0.7,0.06,0.567617808,0.425713356,0.297131513
3.31,0.7,0.06,0.567617808,0.425713356,0.29732121
3.31,0.7,0.06,0.567617808,0.425713356,0.296854297
3.31,0.7,0.06,0.567617808,0.425713356,0.297186622
3.31,0.7,0.19,0.567617808,0.425713356,0.290985802
3.31,0.7,0.19,0.567617808,0.425713356,0.290954389
3.31,0.7,0.19,0.567617808,0.425713356,0.291831908
3.31,0.7,0.19,0.567617808,0.425713356,0.291797257
3.31,0.7,0.19,0.567617808,0.425713356,0.290892264
3.31,0.7,0.25,0.567617808,0.425713356,0.288119681
3.31,0.7,0.25,0.567617808,0.425713356,0.290354873
3.31,0.7,0.25,0.567617808,0.425713356,0.288099299
3.31,0.7,0.25,0.567617808,0.425713356,0.288875494
3.31,0.7,0.25,0.567617808,0.425713356,0.289353029
3.31,1.24,-0.25,0.992292728,0.744219546,0.737538951
3.31,1.24,-0.25,0.992292728,0.744219546,0.737538951
3.31,1.24,-0.25,0.992292728,0.744219546,0.73753503
3.31,1.24,-0.25,0.992292728,0.744219546,0.73753503
3.31,1.24,-0.25,0.992292728,0.744219546,0.73753503
3.31,1.24,-0.19,0.992292728,0.744219546,0.737529748
3.31,1.24,-0.19,0.992292728,0.744219546,0.737538951
3.31,1.24,-0.19,0.992292728,0.744219546,0.737537282
3.31,1.24,-0.19,0.992292728,0.744219546,0.737529748
3.31,1.24,-0.19,0.992292728,0.744219546,0.73753503
3.31,1.24,-0.06,0.992292728,0.744219546,0.737529748
3.31,1.24,-0.06,0.992292728,0.744219546,0.737537282
3.31,1.24,-0.06,0.992292728,0.744219546,0.737529748
3.31,1.24,-0.06,0.992292728,0.744219546,0.737529571
3.31,1.24,-0.06,0.992292728,0.744219546,0.737529748
3.31,1.24,0,0.992292728,0.744219546,0.737538951
3.31,1.24,0,0.992292728,0.744219546,0.737537282
3.31,1.24,0,0.992292728,0.744219546,0.737529748
3.31,1.24,0,0.992292728,0.744219546,0.737533101
3.31,1.24,0,0.992292728,0.744219546,0.737529748
3.31,1.24,-0.12,0.992292728,0.744219546,0.737537295
3.31,1.24,-0.12,0.992292728,0.744219546,0.737530601
3.31,1.24,-0.12,0.992292728,0.744219546,0.737529748
3.31,1.24,-0.12,0.992292728,0.744219546,0.737529748
3.31,1.24,-0.12,0.992292728,0.744219546,0.737527519
3.31,1.24,0.06,0.992292728,0.744219546,0.737538951
3.31,1.24,0.06,0.992292728,0.744219546,0.737537282
3.31,1.24,0.06,0.992292728,0.744219546,0.737537282
3.31,1.24,0.06,0.992292728,0.744219546,0.737529748
3.31,1.24,0.06,0.992292728,0.744219546,0.737533101
3.31,1.24,0.12,0.992292728,0.744219546,0.737529571
3.31,1.24,0.12,0.992292728,0.744219546,0.73753503
3.31,1.24,0.12,0.992292728,0.744219546,0.73753503
3.31,1.24,0.12,0.992292728,0.744219546,0.737538951
3.31,1.24,0.12,0.992292728,0.744219546,0.737529748
3.31,1.24,0.25,0.992292728,0.744219546,0.737537282
3.31,1.24,0.25,0.992292728,0.744219546,0.737529748
3.31,1.24,0.25,0.992292728,0.744219546,0.737529571
3.31,1.24,0.25,0.992292728,0.744219546,0.737538951
3.31,1.24,0.25,0.992292728,0.744219546,0.73753503
3.31,1.24,0.19,0.992292728,0.744219546,0.737538948
3.31,1.24,0.19,0.992292728,0.744219546,0.737537282
3.31,1.24,0.19,0.992292728,0.744219546,0.737533101
3.31,1.24,0.19,0.992292728,0.744219546,0.737533101
3.31,1.24,0.19,0.992292728,0.744219546,0.737538951
3.31,1.77,-0.25,0.992292728,0.744219546,0.737530601
3.31,1.77,-0.25,0.992292728,0.744219546,0.737530601
3.31,1.77,-0.25,0.992292728,0.744219546,0.737529748
3.31,1.77,-0.25,0.992292728,0.744219546,0.737527519
3.31,1.77,-0.25,0.992292728,0.744219546,0.737537295
3.31,1.77,-0.19,0.992292728,0.744219546,0.737537282
3.31,1.77,-0.19,0.992292728,0.744219546,0.73753503
3.31,1.77,-0.19,0.992292728,0.744219546,0.737529748
3.31,1.77,-0.19,0.992292728,0.744219546,0.73753503
3.31,1.77,-0.19,0.992292728,0.744219546,0.737529748
3.31,1.77,-0.06,0.992292728,0.744219546,0.737537282
3.31,1.77,-0.06,0.992292728,0.744219546,0.73753503
3.31,1.77,-0.06,0.992292728,0.744219546,0.737529748
3.31,1.77,-0.06,0.992292728,0.744219546,0.73753503
3.31,1.77,-0.06,0.992292728,0.744219546,0.737529748
3.31,1.77,-0.12,0.992292728,0.744219546,0.73753503
3.31,1.77,-0.12,0.992292728,0.744219546,0.737537007
3.31,1.77,-0.12,0.992292728,0.744219546,0.737538951
3.31,1.77,-0.12,0.992292728,0.744219546,0.737529748
3.31,1.77,-0.12,0.992292728,0.744219546,0.73753503
3.31,1.77,0,0.992292728,0.744219546,0.737529748
3.31,1.77,0,0.992292728,0.744219546,0.737538951
3.31,1.77,0,0.992292728,0.744219546,0.737527519
3.31,1.77,0,0.992292728,0.744219546,0.737529748
3.31,1.77,0,0.992292728,0.744219546,0.737537295
3.31,1.77,0.06,0.992292728,0.744219546,0.737529748
3.31,1.77,0.06,0.992292728,0.744219546,0.737533101
3.31,1.77,0.06,0.992292728,0.744219546,0.737529748
3.31,1.77,0.06,0.992292728,0.744219546,0.737538951
3.31,1.77,0.06,0.992292728,0.744219546,0.737529748
3.31,1.77,0.19,0.992292728,0.744219546,0.737537282
3.31,1.77,0.19,0.992292728,0.744219546,0.737529748
3.31,1.77,0.19,0.992292728,0.744219546,0.737533101
3.31,1.77,0.19,0.992292728,0.744219546,0.737538951
3.31,1.77,0.19,0.992292728,0.744219546,0.737529748
3.31,1.77,0.25,0.992292728,0.744219546,0.737537282
3.31,1.77,0.25,0.992292728,0.744219546,0.737529748
3.31,1.77,0.25,0.992292728,0.744219546,0.737533101
3.31,1.77,0.25,0.992292728,0.744219546,0.737537282
3.31,1.77,0.25,0.992292728,0.744219546,0.737529748
3.31,1.77,0.12,0.992292728,0.744219546,0.737537282
3.31,1.77,0.12,0.992292728,0.744219546,0.737529748
3.31,1.77,0.12,0.992292728,0.744219546,0.737533101
3.31,1.77,0.12,0.992292728,0.744219546,0.737537282
3.31,1.77,0.12,0.992292728,0.744219546,0.737529748
3.31,2.31,-0.25,0.992292728,0.744219546,0.737529571
3.31,2.31,-0.25,0.992292728,0.744219546,0.737529748
3.31,2.31,-0.25,0.992292728,0.744219546,0.73753503
3.31,2.31,-0.25,0.992292728,0.744219546,0.737537282
3.31,2.31,-0.25,0.992292728,0.744219546,0.737529748
3.31,2.31,0,0.992292728,0.744219546,0.737538951
3.31,2.31,0,0.992292728,0.744219546,0.737530789
3.31,2.31,0,0.992292728,0.744219546,0.737529748
3.31,2.31,0,0.992292728,0.744219546,0.737537295
3.31,2.31,0,0.992292728,0.744219546,0.737530601
3.31,2.31,-0.06,0.992292728,0.744219546,0.737538951
3.31,2.31,-0.06,0.992292728,0.744219546,0.737530789
3.31,2.31,-0.06,0.992292728,0.744219546,0.737529748
3.31,2.31,-0.06,0.992292728,0.744219546,0.737537295
3.31,2.31,-0.06,0.992292728,0.744219546,0.737530601
3.31,2.31,0.12,0.992292728,0.744219546,0.73753503
3.31,2.31,0.12,0.992292728,0.744219546,0.737538951
3.31,2.31,0.12,0.992292728,0.744219546,0.737538951
3.31,2.31,0.12,0.992292728,0.744219546,0.737529748
3.31,2.31,0.12,0.992292728,0.744219546,0.737537282
3.31,2.31,-0.19,0.992292728,0.744219546,0.737529571
3.31,2.31,-0.19,0.992292728,0.744219546,0.737529748
3.31,2.31,-0.19,0.992292728,0.744219546,0.73753503
3.31,2.31,-0.19,0.992292728,0.744219546,0.737539749
3.31,2.31,-0.19,0.992292728,0.744219546,0.737538951
3.31,2.31,-0.12,0.992292728,0.744219546,0.737529571
3.31,2.31,-0.12,0.992292728,0.744219546,0.737538951
3.31,2.31,-0.12,0.992292728,0.744219546,0.737538951
3.31,2.31,-0.12,0.992292728,0.744219546,0.737529748
3.31,2.31,-0.12,0.992292728,0.744219546,0.73753503
3.31,2.31,0.06,0.992292728,0.744219546,0.737529571
3.31,2.31,0.06,0.992292728,0.744219546,0.737538951
3.31,2.31,0.06,0.992292728,0.744219546,0.737538951
3.31,2.31,0.06,0.992292728,0.744219546,0.737529748
3.31,2.31,0.06,0.992292728,0.744219546,0.73753503
3.31,2.31,0.19,0.992292728,0.744219546,0.737533101
3.31,2.31,0.19,0.992292728,0.744219546,0.737533101
3.31,2.31,0.19,0.992292728,0.744219546,0.737538951
3.31,2.31,0.19,0.992292728,0.744219546,0.737529748
3.31,2.31,0.19,0.992292728,0.744219546,0.73753503
3.31,2.31,0.25,0.992292728,0.744219546,0.737538951
3.31,2.31,0.25,0.992292728,0.744219546,0.737529748
3.31,2.31,0.25,0.992292728,0.744219546,0.73753503
3.31,2.31,0.25,0.992292728,0.744219546,0.737538951
3.31,2.31,0.25,0.992292728,0.744219546,0.737529748
3.31,2.85,-0.25,0.992292728,0.744219546,0.737529748
3.31,2.85,-0.25,0.992292728,0.744219546,0.73753503
3.31,2.85,-0.25,0.992292728,0.744219546,0.737537282
3.31,2.85,-0.25,0.992292728,0.744219546,0.737538951
3.31,2.85,-0.25,0.992292728,0.744219546,0.73753503
3.31,2.85,-0.19,0.992292728,0.744219546,0.737529748
3.31,2.85,-0.19,0.992292728,0.744219546,0.73753503
3.31,2.85,-0.19,0.992292728,0.744219546,0.737529748
3.31,2.85,-0.19,0.992292728,0.744219546,0.737537282
3.31,2.85,-0.19,0.992292728,0.744219546,0.73753503
3.31,2.85,-0.06,0.992292728,0.744219546,0.737529748
3.31,2.85,-0.06,0.992292728,0.744219546,0.737529748
3.31,2.85,-0.06,0.992292728,0.744219546,0.737529748
3.31,2.85,-0.06,0.992292728,0.744219546,0.737537282
3.31,2.85,-0.06,0.992292728,0.744219546,0.737537282
3.31,2.85,-0.12,0.992292728,0.744219546,0.737529748
3.31,2.85,-0.12,0.992292728,0.744219546,0.737529748
3.31,2.85,-0.12,0.992292728,0.744219546,0.737529748
3.31,2.85,-0.12,0.992292728,0.744219546,0.737537282
3.31,2.85,-0.12,0.992292728,0.744219546,0.737537282
3.31,2.85,0,0.992292728,0.744219546,0.737538951
3.31,2.85,0,0.992292728,0.744219546,0.737529748
3.31,2.85,0,0.992292728,0.744219546,0.737540066
3.31,2.85,0,0.992292728,0.744219546,0.73753503
3.31,2.85,0,0.992292728,0.744219546,0.737529748
3.31,2.85,0.06,0.992292728,0.744219546,0.73753503
3.31,2.85,0.06,0.992292728,0.744219546,0.737529748
3.31,2.85,0.06,0.992292728,0.744219546,0.737538951
3.31,2.85,0.06,0.992292728,0.744219546,0.737529748
3.31,2.85,0.06,0.992292728,0.744219546,0.73752587
3.31,2.85,0.19,0.992292728,0.744219546,0.737529748
3.31,2.85,0.19,0.992292728,0.744219546,0.737537295
3.31,2.85,0.19,0.992292728,0.744219546,0.737524076
3.31,2.85,0.19,0.992292728,0.744219546,0.737527289
3.31,2.85,0.19,0.992292728,0.744219546,0.737530789
3.31,2.85,0.12,0.992292728,0.744219546,0.737529748
3.31,2.85,0.12,0.992292728,0.744219546,0.737538951
3.31,2.85,0.12,0.992292728,0.744219546,0.737529748
3.31,2.85,0.12,0.992292728,0.744219546,0.73752587
3.31,2.85,0.12,0.992292728,0.744219546,0.737529748
3.31,2.85,0.25,0.992292728,0.744219546,0.737529748
3.31,2.85,0.25,0.992292728,0.744219546,0.73753503
3.31,2.85,0.25,0.992292728,0.744219546,0.737529748
3.31,2.85,0.25,0.992292728,0.744219546,0.73752587
3.31,2.85,0.25,0.992292728,0.744219546,0.737529748
3.31,3.39,-0.25,0.992292728,0.744219546,0.73753503
3.31,3.39,-0.25,0.992292728,0.744219546,0.73753503
3.31,3.39,-0.25,0.992292728,0.744219546,0.737529748
3.31,3.39,-0.25,0.992292728,0.744219546,0.737538951
3.31,3.39,-0.25,0.992292728,0.744219546,0.737529748
3.31,3.39,-0.19,0.992292728,0.744219546,0.737538951
3.31,3.39,-0.19,0.992292728,0.744219546,0.737529748
3.31,3.39,-0.19,0.992292728,0.744219546,0.737538951
3.31,3.39,-0.19,0.992292728,0.744219546,0.737529571
3.31,3.39,-0.19,0.992292728,0.744219546,0.737524076
3.31,3.39,-0.12,0.992292728,0.744219546,0.737538951
3.31,3.39,-0.12,0.992292728,0.744219546,0.737529748
3.31,3.39,-0.12,0.992292728,0.744219546,0.73752587
3.31,3.39,-0.12,0.992292728,0.744219546,0.737529748
3.31,3.39,-0.12,0.992292728,0.744219546,0.737524076
3.31,3.39,-0.06,0.992292728,0.744219546,0.737529748
3.31,3.39,-0.06,0.992292728,0.744219546,0.737524076
3.31,3.39,-0.06,0.992292728,0.744219546,0.737527289
3.31,3.39,-0.06,0.992292728,0.744219546,0.737529748
3.31,3.39,-0.06,0.992292728,0.744219546,0.737529748
3.31,3.39,0,0.992292728,0.744219546,0.737533101
3.31,3.39,0,0.992292728,0.744219546,0.737539048
3.31,3.39,0,0.992292728,0.744219546,0.737529571
3.31,3.39,0,0.992292728,0.744219546,0.737537282
3.31,3.39,0,0.992292728,0.744219546,0.737529748
