incrad,minsep,crowder_potential,phi_slot,phi_membrane,totflux_A_1000
0.5,5.0,-0.06,0.992292728,0.744219546,1.27e-05
0.5,5.0,-0.06,0.992292728,0.744219546,1.29e-05
0.5,5.0,-0.06,0.992292728,0.744219546,1.28e-05
0.5,5.0,0.0,0.992292728,0.744219546,1.29e-05
0.5,5.0,0.0,0.992292728,0.744219546,1.28e-05
0.5,5.0,0.0,0.992292728,0.744219546,1.28e-05
0.5,5.0,0.0,0.992292728,0.744219546,1.25e-05
0.5,5.0,0.0,0.992292728,0.744219546,1.28e-05
0.5,5.0,0.12,0.992292728,0.744219546,1.24e-05
0.5,5.0,0.12,0.992292728,0.744219546,1.27e-05
0.5,5.0,0.12,0.992292728,0.744219546,1.29e-05
0.5,5.0,0.12,0.992292728,0.744219546,1.25e-05
0.5,5.0,0.12,0.992292728,0.744219546,1.28e-05
0.5,5.0,0.06,0.992292728,0.744219546,1.27e-05
0.5,5.0,0.06,0.992292728,0.744219546,1.29e-05
0.5,5.0,0.06,0.992292728,0.744219546,1.28e-05
0.5,5.0,0.06,0.992292728,0.744219546,1.28e-05
0.5,5.0,0.06,0.992292728,0.744219546,1.29e-05
0.5,5.0,0.19,0.992292728,0.744219546,1.29e-05
0.5,5.0,0.19,0.992292728,0.744219546,1.29e-05
0.5,5.0,0.19,0.992292728,0.744219546,1.27e-05
0.5,5.0,0.19,0.992292728,0.744219546,1.25e-05
0.5,5.0,0.19,0.992292728,0.744219546,1.25e-05
0.5,5.0,0.25,0.992292728,0.744219546,1.29e-05
0.5,5.0,0.25,0.992292728,0.744219546,1.29e-05
0.5,5.0,0.25,0.992292728,0.744219546,1.27e-05
0.5,5.0,0.25,0.992292728,0.744219546,1.25e-05
0.5,5.0,0.25,0.992292728,0.744219546,1.28e-05
1.06,0.7,0.19,0.749487813,0.56211586,-3.73e-05
1.06,0.7,0.19,0.749487813,0.56211586,2.69e-05
1.06,0.7,0.19,0.749487813,0.56211586,7.67e-05
1.06,0.7,0.19,0.749487813,0.56211586,-6.74e-05
1.06,0.7,0.19,0.749487813,0.56211586,1.3e-05
1.06,0.7,0.25,0.749487813,0.56211586,0.000185813
1.06,0.7,0.25,0.749487813,0.56211586,2.24e-05
1.06,0.7,0.25,0.749487813,0.56211586,5.53e-05
1.06,0.7,0.25,0.749487813,0.56211586,-0.000298561
1.06,0.7,0.25,0.749487813,0.56211586,9.98e-05
1.06,1.24,-0.25,0.801517438,0.601138078,-9.03e-05
1.06,1.24,-0.25,0.801517438,0.601138078,0.000173255
1.06,1.24,-0.25,0.801517438,0.601138078,0.000164303
1.06,1.24,-0.25,0.801517438,0.601138078,0.000331643
1.06,1.24,-0.25,0.801517438,0.601138078,0.000264525
1.06,1.24,-0.19,0.801517438,0.601138078,5.03e-05
1.06,1.24,-0.19,0.801517438,0.601138078,0.000164941
1.06,1.24,-0.19,0.801517438,0.601138078,0.000243712
1.06,1.24,-0.19,0.801517438,0.601138078,0.000207539
1.06,1.24,-0.19,0.801517438,0.601138078,-6e-06
1.06,1.24,-0.12,0.801517438,0.601138078,0.00032647
1.06,1.24,-0.12,0.801517438,0.601138078,0.000318047
1.06,1.24,-0.12,0.801517438,0.601138078,-2.51e-05
1.06,1.24,-0.12,0.801517438,0.601138078,-5.11e-05
1.06,1.24,-0.12,0.801517438,0.601138078,0.000171024
1.06,1.24,0.0,0.801517438,0.601138078,-2.12e-05
1.06,1.24,0.0,0.801517438,0.601138078,0.000257048
1.06,1.24,0.0,0.801517438,0.601138078,0.000104182
1.06,1.24,0.0,0.801517438,0.601138078,0.000200684
1.06,1.24,0.0,0.801517438,0.601138078,2.48e-05
1.06,1.24,0.12,0.801517438,0.601138078,0.000132653
1.06,1.24,0.12,0.801517438,0.601138078,-3.93e-05
1.06,1.24,0.12,0.801517438,0.601138078,9.73e-05
1.06,1.24,0.12,0.801517438,0.601138078,0.000134596
1.06,1.24,0.12,0.801517438,0.601138078,0.000221057
1.06,1.24,0.06,0.801517438,0.601138078,0.0001547
1.06,1.24,0.06,0.801517438,0.601138078,0.000108624
1.06,1.24,0.06,0.801517438,0.601138078,0.000176921
1.06,1.24,0.06,0.801517438,0.601138078,0.00021131
1.06,1.24,0.06,0.801517438,0.601138078,1.41e-05
1.06,1.24,-0.06,0.801517438,0.601138078,0.00022113
1.06,1.24,-0.06,0.801517438,0.601138078,0.000188759
1.06,1.24,-0.06,0.801517438,0.601138078,0.000228307
1.06,1.24,-0.06,0.801517438,0.601138078,1.47e-05
1.06,1.24,-0.06,0.801517438,0.601138078,0.000239472
1.06,1.24,0.19,0.801517438,0.601138078,0.000311971
1.06,1.24,0.19,0.801517438,0.601138078,0.000173432
1.06,1.24,0.19,0.801517438,0.601138078,0.000100519
1.06,1.24,0.19,0.801517438,0.601138078,0.000224499
1.06,1.24,0.19,0.801517438,0.601138078,0.000198862
1.06,1.24,0.25,0.801517438,0.601138078,8.73e-05
1.06,1.24,0.25,0.801517438,0.601138078,0.000166395
1.06,1.24,0.25,0.801517438,0.601138078,-2.21e-05
1.06,1.24,0.25,0.801517438,0.601138078,0.000110657
1.06,1.24,0.25,0.801517438,0.601138078,6.05e-05
1.06,1.77,-0.25,0.914248291,0.685686218,6.63e-06
1.06,1.77,-0.25,0.914248291,0.685686218,0.000216336
1.06,1.77,-0.25,0.914248291,0.685686218,7.03e-05
1.06,1.77,-0.25,0.914248291,0.685686218,-0.000143937
1.06,1.77,-0.25,0.914248291,0.685686218,0.000305157
1.06,1.77,-0.12,0.914248291,0.685686218,4.9e-05
1.06,1.77,-0.12,0.914248291,0.685686218,0.000181353
1.06,1.77,-0.12,0.914248291,0.685686218,0.000287517
1.06,1.77,-0.12,0.914248291,0.685686218,-9.38e-05
1.06,1.77,-0.12,0.914248291,0.685686218,3.24e-05
1.06,1.77,-0.19,0.914248291,0.685686218,0.000137622
1.06,1.77,-0.19,0.914248291,0.685686218,0.00034778
1.06,1.77,-0.19,0.914248291,0.685686218,0.000109934
1.06,1.77,-0.19,0.914248291,0.685686218,0.000195169
1.06,1.77,-0.19,0.914248291,0.685686218,0.000206459
1.06,1.77,-0.06,0.914248291,0.685686218,0.000278806
1.06,1.77,-0.06,0.914248291,0.685686218,0.000443728
1.06,1.77,-0.06,0.914248291,0.685686218,0.000230256
1.06,1.77,-0.06,0.914248291,0.685686218,1.85e-05
1.06,1.77,-0.06,0.914248291,0.685686218,0.000149396
1.06,2.85,0.0,0.931591499,0.698693624,0.000137347
1.06,2.85,0.0,0.931591499,0.698693624,2.77e-05
1.06,2.85,0.0,0.931591499,0.698693624,-6.07e-05
1.06,2.85,0.0,0.931591499,0.698693624,2.64e-05
1.06,2.85,0.0,0.931591499,0.698693624,4.31e-05
1.06,2.85,0.19,0.931591499,0.698693624,-0.000201825
1.06,2.85,0.19,0.931591499,0.698693624,-0.000260097
1.06,2.85,0.19,0.931591499,0.698693624,-9.55e-06
1.06,2.85,0.19,0.931591499,0.698693624,0.000160119
1.06,2.85,0.19,0.931591499,0.698693624,-1.61e-05
1.06,2.85,0.06,0.931591499,0.698693624,6.05e-05
1.06,2.85,0.06,0.931591499,0.698693624,-5.14e-05
1.06,2.85,0.06,0.931591499,0.698693624,6.19e-06
1.06,2.85,0.06,0.931591499,0.698693624,-4.28e-05
1.06,2.85,0.06,0.931591499,0.698693624,3.61e-05
1.06,2.85,0.12,0.931591499,0.698693624,6.46e-05
1.06,2.85,0.12,0.931591499,0.698693624,-6.9e-06
1.06,2.85,0.12,0.931591499,0.698693624,-0.00020699
1.06,2.85,0.12,0.931591499,0.698693624,6.72e-05
1.06,2.85,0.12,0.931591499,0.698693624,3.63e-05
1.06,2.85,0.25,0.931591499,0.698693624,0.000136356
1.06,2.85,0.25,0.931591499,0.698693624,-0.000174126
1.06,2.85,0.25,0.931591499,0.698693624,0.000141164
1.06,2.85,0.25,0.931591499,0.698693624,8.09e-06
1.06,2.85,0.25,0.931591499,0.698693624,0.000261847
1.06,3.39,-0.19,0.948934707,0.711701031,-7.94e-05
1.06,3.39,-0.19,0.948934707,0.711701031,0.00019553
1.06,3.39,-0.19,0.948934707,0.711701031,0.000343701
1.06,3.39,-0.19,0.948934707,0.711701031,-8.19e-05
1.06,3.39,-0.19,0.948934707,0.711701031,0.000350833
1.06,3.39,-0.25,0.948934707,0.711701031,0.000227079
1.06,3.39,-0.25,0.948934707,0.711701031,0.000234861
1.06,3.39,-0.25,0.948934707,0.711701031,0.000296656
1.06,3.39,-0.25,0.948934707,0.711701031,-5.82e-05
1.06,3.39,-0.25,0.948934707,0.711701031,0.000276296
1.06,3.39,0.0,0.948934707,0.711701031,0.000232428
1.06,3.39,0.0,0.948934707,0.711701031,0.000178501
1.06,3.39,0.0,0.948934707,0.711701031,-0.000114166
1.06,3.39,0.0,0.948934707,0.711701031,0.000322585
1.06,3.39,0.0,0.948934707,0.711701031,0.000171709
1.06,3.39,0.12,0.948934707,0.711701031,-5.44e-05
1.06,3.39,0.12,0.948934707,0.711701031,0.000207401
1.06,3.39,0.12,0.948934707,0.711701031,3.71e-05
1.06,3.39,0.12,0.948934707,0.711701031,0.000248747
1.06,3.39,0.12,0.948934707,0.711701031,0.000219012
1.06,3.39,0.06,0.948934707,0.711701031,9.75e-05
1.06,3.39,0.06,0.948934707,0.711701031,0.000166108
1.06,3.39,0.06,0.948934707,0.711701031,0.00011758
1.06,3.39,0.06,0.948934707,0.711701031,0.00013002
1.06,3.39,0.06,0.948934707,0.711701031,0.000185484
1.06,3.39,0.19,0.948934707,0.711701031,0.000237879
1.06,3.39,0.19,0.948934707,0.711701031,0.000251213
1.06,3.39,0.19,0.948934707,0.711701031,0.000203196
1.06,3.39,0.19,0.948934707,0.711701031,-6.59e-05
1.06,3.39,0.19,0.948934707,0.711701031,0.000130611
1.06,3.39,0.25,0.948934707,0.711701031,-5.83e-05
1.06,3.39,0.25,0.948934707,0.711701031,0.000321406
1.06,3.39,0.25,0.948934707,0.711701031,0.000196154
1.06,3.39,0.25,0.948934707,0.711701031,7.37e-05
1.06,3.39,0.25,0.948934707,0.711701031,0.000158455
1.06,3.92,-0.25,0.992292728,0.744219546,1.27e-05
1.06,3.92,-0.25,0.992292728,0.744219546,1.29e-05
1.06,3.92,-0.25,0.992292728,0.744219546,1.27e-05
1.06,3.92,-0.25,0.992292728,0.744219546,1.28e-05
1.06,3.92,-0.25,0.992292728,0.744219546,1.29e-05
1.06,3.92,-0.19,0.992292728,0.744219546,1.29e-05
1.06,3.92,-0.19,0.992292728,0.744219546,1.28e-05
1.06,3.92,-0.19,0.992292728,0.744219546,1.28e-05
1.06,3.92,-0.19,0.992292728,0.744219546,1.27e-05
1.06,3.92,-0.19,0.992292728,0.744219546,1.28e-05
1.06,3.92,-0.12,0.992292728,0.744219546,1.27e-05
1.06,3.92,-0.12,0.992292728,0.744219546,1.29e-05
1.06,3.92,-0.12,0.992292728,0.744219546,1.28e-05
1.06,3.92,-0.12,0.992292728,0.744219546,1.27e-05
1.06,3.92,-0.12,0.992292728,0.744219546,1.29e-05
1.06,3.92,0.0,0.992292728,0.744219546,1.29e-05
1.06,3.92,0.0,0.992292728,0.744219546,1.27e-05
1.06,3.92,0.0,0.992292728,0.744219546,1.28e-05
1.06,3.92,0.0,0.992292728,0.744219546,1.25e-05
1.06,3.92,0.0,0.992292728,0.744219546,1.29e-05
1.06,3.92,-0.06,0.992292728,0.744219546,1.29e-05
1.06,3.92,-0.06,0.992292728,0.744219546,1.28e-05
1.06,3.92,-0.06,0.992292728,0.744219546,1.27e-05
1.06,3.92,-0.06,0.992292728,0.744219546,1.27e-05
1.06,3.92,-0.06,0.992292728,0.744219546,1.28e-05
1.06,3.92,0.19,0.992292728,0.744219546,1.28e-05
1.06,3.92,0.19,0.992292728,0.744219546,1.27e-05
1.06,3.92,0.19,0.992292728,0.744219546,1.29e-05
1.06,3.92,0.19,0.992292728,0.744219546,1.28e-05
1.06,3.92,0.19,0.992292728,0.744219546,1.27e-05
1.06,3.92,0.06,0.992292728,0.744219546,1.29e-05
1.06,3.92,0.06,0.992292728,0.744219546,1.28e-05
1.06,3.92,0.06,0.992292728,0.744219546,1.27e-05
1.06,3.92,0.06,0.992292728,0.744219546,1.27e-05
1.06,3.92,0.06,0.992292728,0.744219546,1.28e-05
1.06,4.46,-0.25,0.992292728,0.744219546,1.27e-05
1.06,4.46,-0.25,0.992292728,0.744219546,1.29e-05
1.06,4.46,-0.25,0.992292728,0.744219546,1.29e-05
1.06,4.46,-0.25,0.992292728,0.744219546,1.28e-05
1.06,4.46,-0.25,0.992292728,0.744219546,1.29e-05
1.06,4.46,-0.19,0.992292728,0.744219546,1.27e-05
1.06,4.46,-0.19,0.992292728,0.744219546,1.29e-05
1.06,4.46,-0.19,0.992292728,0.744219546,1.28e-05
1.06,4.46,-0.19,0.992292728,0.744219546,1.29e-05
1.06,4.46,-0.19,0.992292728,0.744219546,1.29e-05
1.06,3.92,0.12,0.992292728,0.744219546,1.29e-05
1.06,3.92,0.12,0.992292728,0.744219546,1.27e-05
1.06,3.92,0.12,0.992292728,0.744219546,1.28e-05
1.06,3.92,0.12,0.992292728,0.744219546,1.25e-05
1.06,3.92,0.12,0.992292728,0.744219546,1.27e-05
1.06,3.92,0.25,0.992292728,0.744219546,1.29e-05
1.06,3.92,0.25,0.992292728,0.744219546,1.27e-05
1.06,3.92,0.25,0.992292728,0.744219546,1.28e-05
1.06,3.92,0.25,0.992292728,0.744219546,1.25e-05
1.06,3.92,0.25,0.992292728,0.744219546,1.27e-05
1.06,4.46,0.0,0.992292728,0.744219546,1.29e-05
1.06,4.46,0.0,0.992292728,0.744219546,1.28e-05
1.06,4.46,0.0,0.992292728,0.744219546,1.28e-05
1.06,4.46,0.0,0.992292728,0.744219546,1.29e-05
1.06,4.46,0.0,0.992292728,0.744219546,1.28e-05
1.06,4.46,-0.06,0.992292728,0.744219546,1.28e-05
1.06,4.46,-0.06,0.992292728,0.744219546,1.25e-05
1.06,4.46,-0.06,0.992292728,0.744219546,1.29e-05
1.06,4.46,-0.06,0.992292728,0.744219546,1.28e-05
1.06,4.46,-0.06,0.992292728,0.744219546,1.29e-05
1.06,4.46,-0.12,0.992292728,0.744219546,1.28e-05
1.06,4.46,-0.12,0.992292728,0.744219546,1.25e-05
1.06,4.46,-0.12,0.992292728,0.744219546,1.29e-05
1.06,4.46,-0.12,0.992292728,0.744219546,1.28e-05
1.06,4.46,-0.12,0.992292728,0.744219546,1.29e-05
1.06,4.46,0.06,0.992292728,0.744219546,1.29e-05
1.06,4.46,0.06,0.992292728,0.744219546,1.29e-05
1.06,4.46,0.06,0.992292728,0.744219546,1.28e-05
1.06,4.46,0.06,0.992292728,0.744219546,1.29e-05
1.06,4.46,0.06,0.992292728,0.744219546,1.27e-05
1.06,4.46,0.12,0.992292728,0.744219546,1.29e-05
1.06,4.46,0.12,0.992292728,0.744219546,1.28e-05
1.06,4.46,0.12,0.992292728,0.744219546,1.28e-05
1.06,4.46,0.12,0.992292728,0.744219546,1.29e-05
1.06,4.46,0.12,0.992292728,0.744219546,1.28e-05
1.06,4.46,0.19,0.992292728,0.744219546,1.29e-05
1.06,4.46,0.19,0.992292728,0.744219546,1.28e-05
1.06,4.46,0.19,0.992292728,0.744219546,1.28e-05
1.06,4.46,0.19,0.992292728,0.744219546,1.29e-05
1.06,4.46,0.19,0.992292728,0.744219546,1.27e-05
1.06,4.46,0.25,0.992292728,0.744219546,1.25e-05
1.06,4.46,0.25,0.992292728,0.744219546,1.29e-05
1.06,4.46,0.25,0.992292728,0.744219546,1.28e-05
1.06,4.46,0.25,0.992292728,0.744219546,1.29e-05
1.06,4.46,0.25,0.992292728,0.744219546,1.27e-05
1.06,5.0,-0.25,0.992292728,0.744219546,1.25e-05
1.06,5.0,-0.25,0.992292728,0.744219546,1.27e-05
1.06,5.0,-0.25,0.992292728,0.744219546,1.28e-05
1.06,5.0,-0.25,0.992292728,0.744219546,1.28e-05
1.06,5.0,-0.25,0.992292728,0.744219546,1.27e-05
1.06,5.0,-0.06,0.992292728,0.744219546,1.28e-05
1.06,5.0,-0.06,0.992292728,0.744219546,1.28e-05
1.06,5.0,-0.06,0.992292728,0.744219546,1.29e-05
1.06,5.0,-0.06,0.992292728,0.744219546,1.28e-05
1.06,5.0,-0.06,0.992292728,0.744219546,1.27e-05
1.06,5.0,-0.19,0.992292728,0.744219546,1.25e-05
1.06,5.0,-0.19,0.992292728,0.744219546,1.29e-05
1.06,5.0,-0.19,0.992292728,0.744219546,1.29e-05
1.06,5.0,-0.19,0.992292728,0.744219546,1.28e-05
1.06,5.0,-0.19,0.992292728,0.744219546,1.27e-05
1.06,5.0,-0.12,0.992292728,0.744219546,1.25e-05
1.06,5.0,-0.12,0.992292728,0.744219546,1.29e-05
1.06,5.0,-0.12,0.992292728,0.744219546,1.29e-05
1.06,5.0,-0.12,0.992292728,0.744219546,1.28e-05
1.06,5.0,-0.12,0.992292728,0.744219546,1.27e-05
1.06,5.0,0.0,0.992292728,0.744219546,1.28e-05
1.06,5.0,0.0,0.992292728,0.744219546,1.29e-05
1.06,5.0,0.0,0.992292728,0.744219546,1.29e-05
1.06,5.0,0.0,0.992292728,0.744219546,1.28e-05
1.06,5.0,0.0,0.992292728,0.744219546,1.27e-05
1.06,5.0,0.06,0.992292728,0.744219546,1.28e-05
1.06,5.0,0.06,0.992292728,0.744219546,1.28e-05
1.06,5.0,0.06,0.992292728,0.744219546,1.29e-05
1.06,5.0,0.06,0.992292728,0.744219546,1.27e-05
1.06,5.0,0.06,0.992292728,0.744219546,1.27e-05
1.06,5.0,0.19,0.992292728,0.744219546,1.27e-05
1.06,5.0,0.19,0.992292728,0.744219546,1.28e-05
1.06,5.0,0.19,0.992292728,0.744219546,1.28e-05
1.06,5.0,0.19,0.992292728,0.744219546,1.27e-05
1.06,5.0,0.19,0.992292728,0.744219546,1.27e-05
1.06,5.0,0.12,0.992292728,0.744219546,1.27e-05
1.06,5.0,0.12,0.992292728,0.744219546,1.29e-05
1.06,5.0,0.12,0.992292728,0.744219546,1.29e-05
1.06,5.0,0.12,0.992292728,0.744219546,1.27e-05
1.06,5.0,0.12,0.992292728,0.744219546,1.29e-05
1.06,5.0,0.25,0.992292728,0.744219546,1.29e-05
1.06,5.0,0.25,0.992292728,0.744219546,1.29e-05
1.06,5.0,0.25,0.992292728,0.744219546,1.28e-05
1.06,5.0,0.25,0.992292728,0.744219546,1.27e-05
1.06,5.0,0.25,0.992292728,0.744219546,1.29e-05
1.62,0.7,-0.19,0.62674837,0.470061278,4.34e-05
1.62,0.7,-0.19,0.62674837,0.470061278,1.88e-05
1.62,0.7,-0.19,0.62674837,0.470061278,0.000190606
1.62,0.7,-0.19,0.62674837,0.470061278,4.24e-05
1.62,0.7,-0.19,0.62674837,0.470061278,5.19e-05
1.62,0.7,-0.25,0.62674837,0.470061278,-1.19e-05
1.62,0.7,-0.25,0.62674837,0.470061278,6.47e-06
1.62,0.7,-0.25,0.62674837,0.470061278,-6.97e-05
1.62,0.7,-0.25,0.62674837,0.470061278,6.48e-05
1.62,0.7,-0.25,0.62674837,0.470061278,6.86e-05
1.62,0.7,-0.12,0.62674837,0.470061278,-4.14e-05
1.62,0.7,-0.12,0.62674837,0.470061278,8.33e-05
1.62,0.7,-0.12,0.62674837,0.470061278,1.01e-05
1.62,0.7,-0.12,0.62674837,0.470061278,6.43e-05
1.62,0.7,-0.12,0.62674837,0.470061278,-6.38e-05
1.62,0.7,0.0,0.62674837,0.470061278,5.03e-05
1.62,0.7,0.0,0.62674837,0.470061278,0.000115559
1.62,0.7,0.0,0.62674837,0.470061278,-0.000121427
1.62,0.7,0.0,0.62674837,0.470061278,-0.000108845
1.62,0.7,0.0,0.62674837,0.470061278,1.15e-05
1.62,0.7,-0.06,0.62674837,0.470061278,-5.87e-05
1.62,0.7,-0.06,0.62674837,0.470061278,0.000160485
1.62,0.7,-0.06,0.62674837,0.470061278,8.52e-06
1.62,0.7,-0.06,0.62674837,0.470061278,6.98e-05
1.62,0.7,-0.06,0.62674837,0.470061278,-8.64e-05
1.62,0.7,0.12,0.62674837,0.470061278,-7.09e-05
1.62,0.7,0.12,0.62674837,0.470061278,-3.31e-05
1.62,0.7,0.12,0.62674837,0.470061278,-4.69e-05
1.62,0.7,0.12,0.62674837,0.470061278,-0.000134429
1.62,0.7,0.12,0.62674837,0.470061278,-6.03e-05
1.62,0.7,0.06,0.62674837,0.470061278,-2.03e-05
1.62,0.7,0.06,0.62674837,0.470061278,-8.74e-05
1.62,0.7,0.06,0.62674837,0.470061278,3.1e-05
1.62,0.7,0.06,0.62674837,0.470061278,5.82e-05
1.62,0.7,0.06,0.62674837,0.470061278,9.18e-07
1.62,0.7,0.19,0.62674837,0.470061278,4.21e-05
1.62,0.7,0.19,0.62674837,0.470061278,1.71e-05
1.62,0.7,0.19,0.62674837,0.470061278,8.21e-05
1.62,0.7,0.19,0.62674837,0.470061278,6.02e-05
1.62,0.7,0.19,0.62674837,0.470061278,9.73e-06
1.62,0.7,0.25,0.62674837,0.470061278,-1.98e-05
1.62,0.7,0.25,0.62674837,0.470061278,4.27e-05
1.62,0.7,0.25,0.62674837,0.470061278,0.000110783
1.62,0.7,0.25,0.62674837,0.470061278,-4.39e-05
1.62,0.7,0.25,0.62674837,0.470061278,4.83e-06
1.62,1.24,-0.19,0.850136589,0.637602442,9.44e-05
1.62,1.24,-0.19,0.850136589,0.637602442,-1.56e-05
1.62,1.24,-0.19,0.850136589,0.637602442,-0.000141548
1.62,1.24,-0.19,0.850136589,0.637602442,-0.000118578
1.62,1.24,-0.19,0.850136589,0.637602442,-0.000130452
1.62,1.24,-0.25,0.850136589,0.637602442,-0.000112297
1.62,1.24,-0.25,0.850136589,0.637602442,4.93e-05
1.62,1.24,-0.25,0.850136589,0.637602442,-5.43e-05
1.62,1.24,-0.25,0.850136589,0.637602442,-8.51e-05
1.62,1.24,-0.25,0.850136589,0.637602442,0.00016969
1.62,1.24,-0.12,0.850136589,0.637602442,-0.000154637
1.62,1.24,-0.12,0.850136589,0.637602442,-0.000198845
1.62,1.24,-0.12,0.850136589,0.637602442,-0.00033375
1.62,1.24,-0.12,0.850136589,0.637602442,0.000141034
1.62,1.24,-0.12,0.850136589,0.637602442,9.02e-05
1.62,1.24,-0.06,0.850136589,0.637602442,-2.21e-06
1.62,1.24,-0.06,0.850136589,0.637602442,-1.07e-05
1.62,1.24,-0.06,0.850136589,0.637602442,0.00011887
1.62,1.24,-0.06,0.850136589,0.637602442,-0.000200482
1.62,1.24,-0.06,0.850136589,0.637602442,-8.8e-05
1.62,1.24,0.19,0.850136589,0.637602442,0.000200345
1.62,1.24,0.19,0.850136589,0.637602442,6.58e-05
1.62,1.24,0.19,0.850136589,0.637602442,0.000155879
1.62,1.24,0.19,0.850136589,0.637602442,-1.08e-05
1.62,1.24,0.19,0.850136589,0.637602442,4.12e-05
1.62,1.24,0.12,0.850136589,0.637602442,-4.21e-05
1.62,1.24,0.12,0.850136589,0.637602442,1.06e-05
1.62,1.24,0.12,0.850136589,0.637602442,-0.000123509
1.62,1.24,0.12,0.850136589,0.637602442,-0.00013057
1.62,1.24,0.12,0.850136589,0.637602442,4.17e-05
1.62,1.24,0.06,0.850136589,0.637602442,-0.000167146
1.62,1.24,0.06,0.850136589,0.637602442,9.07e-06
1.62,1.24,0.06,0.850136589,0.637602442,0.000167039
1.62,1.24,0.06,0.850136589,0.637602442,0.00025836
1.62,1.24,0.06,0.850136589,0.637602442,-0.000142563
1.62,1.24,0.0,0.850136589,0.637602442,-0.000176406
1.62,1.24,0.0,0.850136589,0.637602442,0.000187431
1.62,1.24,0.0,0.850136589,0.637602442,-0.000301056
1.62,1.24,0.0,0.850136589,0.637602442,6.75e-05
1.62,1.24,0.0,0.850136589,0.637602442,-7.7e-05
1.62,1.77,-0.25,0.850136589,0.637602442,0.000297695
1.62,1.77,-0.25,0.850136589,0.637602442,-1.04e-05
1.62,1.77,-0.25,0.850136589,0.637602442,2.56e-05
1.62,1.77,-0.25,0.850136589,0.637602442,0.000343501
1.62,1.77,-0.25,0.850136589,0.637602442,0.000268762
1.62,1.24,0.25,0.850136589,0.637602442,2.46e-05
1.62,1.24,0.25,0.850136589,0.637602442,-0.000105599
1.62,1.24,0.25,0.850136589,0.637602442,0.000169647
1.62,1.24,0.25,0.850136589,0.637602442,-0.000255244
1.62,1.24,0.25,0.850136589,0.637602442,-3.78e-05
1.62,1.77,-0.06,0.850136589,0.637602442,-4.47e-05
1.62,1.77,-0.06,0.850136589,0.637602442,0.000222961
1.62,1.77,-0.06,0.850136589,0.637602442,-0.000114507
1.62,1.77,-0.06,0.850136589,0.637602442,0.000218587
1.62,1.77,-0.06,0.850136589,0.637602442,0.000243815
1.62,1.77,0.0,0.850136589,0.637602442,1.78e-05
1.62,1.77,0.0,0.850136589,0.637602442,1.82e-06
1.62,1.77,0.0,0.850136589,0.637602442,5.51e-05
1.62,1.77,0.0,0.850136589,0.637602442,0.000290123
1.62,1.77,0.0,0.850136589,0.637602442,0.000128794
1.62,1.77,0.12,0.850136589,0.637602442,-8.81e-05
1.62,1.77,0.12,0.850136589,0.637602442,-6.58e-07
1.62,1.77,0.12,0.850136589,0.637602442,-3.7e-05
1.62,1.77,0.12,0.850136589,0.637602442,6.16e-05
1.62,1.77,0.12,0.850136589,0.637602442,0.000146662
1.62,1.77,0.06,0.850136589,0.637602442,0.000165727
1.62,1.77,0.06,0.850136589,0.637602442,0.000219043
1.62,1.77,0.06,0.850136589,0.637602442,0.00010331
1.62,1.77,0.06,0.850136589,0.637602442,-1.91e-05
1.62,1.77,0.06,0.850136589,0.637602442,8.22e-05
1.62,1.77,-0.12,0.850136589,0.637602442,7.68e-05
1.62,1.77,-0.12,0.850136589,0.637602442,-8.97e-05
1.62,1.77,-0.12,0.850136589,0.637602442,-2.6e-05
1.62,1.77,-0.12,0.850136589,0.637602442,5.68e-05
1.62,1.77,-0.12,0.850136589,0.637602442,6.27e-05
1.62,1.77,-0.19,0.850136589,0.637602442,4.05e-05
1.62,1.77,-0.19,0.850136589,0.637602442,8.91e-05
1.62,1.77,-0.19,0.850136589,0.637602442,6.23e-05
1.62,1.77,-0.19,0.850136589,0.637602442,0.00011699
1.62,1.77,-0.19,0.850136589,0.637602442,-5.69e-05
1.62,1.77,0.19,0.850136589,0.637602442,-0.000182941
1.62,1.77,0.19,0.850136589,0.637602442,0.00018487
1.62,1.77,0.19,0.850136589,0.637602442,-5.33e-06
1.62,1.77,0.19,0.850136589,0.637602442,-5.22e-05
1.62,1.77,0.19,0.850136589,0.637602442,0.000318383
1.62,1.77,0.25,0.850136589,0.637602442,2.14e-05
1.62,1.77,0.25,0.850136589,0.637602442,0.000164476
1.62,1.77,0.25,0.850136589,0.637602442,7.59e-05
1.62,1.77,0.25,0.850136589,0.637602442,-7.8e-05
1.62,1.77,0.25,0.850136589,0.637602442,-0.000100182
1.62,2.31,-0.25,0.890752629,0.668064471,2.92e-05
1.62,2.31,-0.25,0.890752629,0.668064471,-6.79e-05
1.62,2.31,-0.25,0.890752629,0.668064471,0.00016226
1.62,2.31,-0.25,0.890752629,0.668064471,7.17e-05
1.62,2.31,-0.25,0.890752629,0.668064471,0.000296271
1.62,2.31,-0.06,0.890752629,0.668064471,9.12e-05
1.62,2.31,-0.06,0.890752629,0.668064471,0.000111052
1.62,2.31,-0.06,0.890752629,0.668064471,0.000259848
1.62,2.31,-0.06,0.890752629,0.668064471,-3.73e-05
1.62,2.31,-0.06,0.890752629,0.668064471,0.000224269
1.62,2.31,0.0,0.890752629,0.668064471,0.000112437
1.62,2.31,0.0,0.890752629,0.668064471,9.09e-05
1.62,2.31,0.0,0.890752629,0.668064471,-1.78e-05
