,job_id,incrad,minsep,crowder_potential,phi_slot,phi_membrane,Deff_membrane,totflux_A_1000
679,4,2.75,3.39,0.19,0.992292728,0.744219546,0.737538951,1.27E-05
680,5,2.75,3.39,0.19,0.992292728,0.744219546,0.737540066,1.29E-05
681,1,2.75,3.39,0.25,0.992292728,0.744219546,0.737535871,1.28E-05
682,2,2.75,3.39,0.25,0.992292728,0.744219546,0.73752587,1.24E-05
683,3,2.75,3.39,0.25,0.992292728,0.744219546,0.737529748,1.27E-05
684,4,2.75,3.39,0.25,0.992292728,0.744219546,0.737529748,1.27E-05
685,5,2.75,3.39,0.25,0.992292728,0.744219546,0.737538951,1.27E-05
686,1,2.75,3.39,0,0.992292728,0.744219546,0.737529748,1.27E-05
687,2,2.75,3.39,0,0.992292728,0.744219546,0.737527519,1.25E-05
688,3,2.75,3.39,0,0.992292728,0.744219546,0.73752587,1.24E-05
689,4,2.75,3.39,0,0.992292728,0.744219546,0.737538948,1.28E-05
690,5,2.75,3.39,0,0.992292728,0.744219546,0.737529748,1.27E-05
691,1,2.75,3.39,0.12,0.992292728,0.744219546,0.737527519,1.25E-05
692,2,2.75,3.39,0.12,0.992292728,0.744219546,0.73752587,1.24E-05
693,3,2.75,3.39,0.12,0.992292728,0.744219546,0.737529748,1.27E-05
694,4,2.75,3.39,0.12,0.992292728,0.744219546,0.737538948,1.28E-05
695,5,2.75,3.39,0.12,0.992292728,0.744219546,0.737540066,1.29E-05
696,1,2.75,3.39,-0.06,0.992292728,0.744219546,0.737529748,1.27E-05
697,2,2.75,3.39,-0.06,0.992292728,0.744219546,0.737527519,1.25E-05
698,3,2.75,3.39,-0.06,0.992292728,0.744219546,0.737533101,1.28E-05
699,4,2.75,3.39,-0.06,0.992292728,0.744219546,0.737529748,1.27E-05
700,5,2.75,3.39,-0.06,0.992292728,0.744219546,0.737538948,1.28E-05
701,1,2.75,3.92,-0.25,0.992292728,0.744219546,0.737527519,1.25E-05
702,2,2.75,3.92,-0.25,0.992292728,0.744219546,0.73752587,1.24E-05
703,3,2.75,3.92,-0.25,0.992292728,0.744219546,0.737529748,1.27E-05
704,4,2.75,3.92,-0.25,0.992292728,0.744219546,0.737538948,1.28E-05
705,5,2.75,3.92,-0.25,0.992292728,0.744219546,0.737540066,1.29E-05
706,1,2.75,3.92,0,0.992292728,0.744219546,0.737527519,1.25E-05
707,2,2.75,3.92,0,0.992292728,0.744219546,0.737538948,1.28E-05
708,3,2.75,3.92,0,0.992292728,0.744219546,0.737538948,1.28E-05
709,4,2.75,3.92,0,0.992292728,0.744219546,0.737529748,1.27E-05
710,5,2.75,3.92,0,0.992292728,0.744219546,0.737540066,1.29E-05
711,1,2.75,3.92,0.19,0.992292728,0.744219546,0.737540066,1.29E-05
712,2,2.75,3.92,0.19,0.992292728,0.744219546,0.737529748,1.27E-05
713,3,2.75,3.92,0.19,0.992292728,0.744219546,0.737538951,1.27E-05
714,4,2.75,3.92,0.19,0.992292728,0.744219546,0.737529748,1.27E-05
715,5,2.75,3.92,0.19,0.992292728,0.744219546,0.737533101,1.28E-05
716,1,2.75,3.92,0.25,0.992292728,0.744219546,0.737540066,1.29E-05
717,2,2.75,3.92,0.25,0.992292728,0.744219546,0.737529748,1.27E-05
718,3,2.75,3.92,0.25,0.992292728,0.744219546,0.737538951,1.27E-05
719,4,2.75,3.92,0.25,0.992292728,0.744219546,0.737529748,1.27E-05
720,5,2.75,3.92,0.25,0.992292728,0.744219546,0.737533101,1.28E-05
721,1,2.75,3.92,0.12,0.992292728,0.744219546,0.737540066,1.29E-05
722,2,2.75,3.92,0.12,0.992292728,0.744219546,0.737539749,1.28E-05
723,3,2.75,3.92,0.12,0.992292728,0.744219546,0.737538951,1.27E-05
724,4,2.75,3.92,0.12,0.992292728,0.744219546,0.737529748,1.27E-05
725,5,2.75,3.92,0.12,0.992292728,0.744219546,0.737540066,1.29E-05
726,1,2.75,3.92,0.06,0.992292728,0.744219546,0.737527519,1.25E-05
727,2,2.75,3.92,0.06,0.992292728,0.744219546,0.737538948,1.28E-05
728,3,2.75,3.92,0.06,0.992292728,0.744219546,0.737538948,1.28E-05
729,4,2.75,3.92,0.06,0.992292728,0.744219546,0.737529748,1.27E-05
730,5,2.75,3.92,0.06,0.992292728,0.744219546,0.737540066,1.29E-05
731,1,2.75,3.92,-0.12,0.992292728,0.744219546,0.737527519,1.25E-05
732,2,2.75,3.92,-0.12,0.992292728,0.744219546,0.737533101,1.28E-05
733,3,2.75,3.92,-0.12,0.992292728,0.744219546,0.737529748,1.27E-05
734,4,2.75,3.92,-0.12,0.992292728,0.744219546,0.737538948,1.28E-05
735,5,2.75,3.92,-0.12,0.992292728,0.744219546,0.737540066,1.29E-05
736,1,2.75,3.92,-0.19,0.992292728,0.744219546,0.737527519,1.25E-05
737,2,2.75,3.92,-0.19,0.992292728,0.744219546,0.73752587,1.24E-05
738,3,2.75,3.92,-0.19,0.992292728,0.744219546,0.737538948,1.28E-05
739,4,2.75,3.92,-0.19,0.992292728,0.744219546,0.737538948,1.28E-05
740,5,2.75,3.92,-0.19,0.992292728,0.744219546,0.737540066,1.29E-05
741,1,2.75,3.92,-0.06,0.992292728,0.744219546,0.737527519,1.25E-05
742,2,2.75,3.92,-0.06,0.992292728,0.744219546,0.737539749,1.28E-05
743,3,2.75,3.92,-0.06,0.992292728,0.744219546,0.737538948,1.28E-05
744,4,2.75,3.92,-0.06,0.992292728,0.744219546,0.737538948,1.28E-05
745,5,2.75,3.92,-0.06,0.992292728,0.744219546,0.737540066,1.29E-05
746,1,2.75,4.46,-0.19,0.992292728,0.744219546,0.737533101,1.28E-05
747,2,2.75,4.46,-0.19,0.992292728,0.744219546,0.737538948,1.28E-05
748,3,2.75,4.46,-0.19,0.992292728,0.744219546,0.737538948,1.28E-05
749,4,2.75,4.46,-0.19,0.992292728,0.744219546,0.737540066,1.29E-05
750,5,2.75,4.46,-0.19,0.992292728,0.744219546,0.737540066,1.29E-05
751,1,2.75,4.46,-0.12,0.992292728,0.744219546,0.73752587,1.24E-05
752,2,2.75,4.46,-0.12,0.992292728,0.744219546,0.737538948,1.28E-05
753,3,2.75,4.46,-0.12,0.992292728,0.744219546,0.737538948,1.28E-05
754,4,2.75,4.46,-0.12,0.992292728,0.744219546,0.737540066,1.29E-05
755,5,2.75,4.46,-0.12,0.992292728,0.744219546,0.737538951,1.27E-05
756,1,2.75,4.46,0,0.992292728,0.744219546,0.737539749,1.28E-05
757,2,2.75,4.46,0,0.992292728,0.744219546,0.737538948,1.28E-05
758,3,2.75,4.46,0,0.992292728,0.744219546,0.737529748,1.27E-05
759,4,2.75,4.46,0,0.992292728,0.744219546,0.737540066,1.29E-05
760,5,2.75,4.46,0,0.992292728,0.744219546,0.737538951,1.27E-05
761,1,2.75,4.46,-0.06,0.992292728,0.744219546,0.73752587,1.24E-05
762,2,2.75,4.46,-0.06,0.992292728,0.744219546,0.737538948,1.28E-05
763,3,2.75,4.46,-0.06,0.992292728,0.744219546,0.737529748,1.27E-05
764,4,2.75,4.46,-0.06,0.992292728,0.744219546,0.737540066,1.29E-05
765,5,2.75,4.46,-0.06,0.992292728,0.744219546,0.737540066,1.29E-05
766,1,2.75,4.46,0.06,0.992292728,0.744219546,0.737539749,1.28E-05
767,2,2.75,4.46,0.06,0.992292728,0.744219546,0.737538951,1.27E-05
768,3,2.75,4.46,0.06,0.992292728,0.744219546,0.737529748,1.27E-05
769,4,2.75,4.46,0.06,0.992292728,0.744219546,0.737533101,1.28E-05
770,5,2.75,4.46,0.06,0.992292728,0.744219546,0.737533101,1.28E-05
771,1,2.75,4.46,-0.25,0.992292728,0.744219546,0.737533101,1.28E-05
772,2,2.75,4.46,-0.25,0.992292728,0.744219546,0.737529748,1.27E-05
773,3,2.75,4.46,-0.25,0.992292728,0.744219546,0.737538948,1.28E-05
774,4,2.75,4.46,-0.25,0.992292728,0.744219546,0.737540066,1.29E-05
775,5,2.75,4.46,-0.25,0.992292728,0.744219546,0.737540066,1.29E-05
776,1,2.75,4.46,0.12,0.992292728,0.744219546,0.737529748,1.27E-05
777,2,2.75,4.46,0.12,0.992292728,0.744219546,0.737538948,1.28E-05
778,3,2.75,4.46,0.12,0.992292728,0.744219546,0.737540066,1.29E-05
779,4,2.75,4.46,0.12,0.992292728,0.744219546,0.737540066,1.29E-05
780,5,2.75,4.46,0.12,0.992292728,0.744219546,0.737537007,1.29E-05
781,1,2.75,4.46,0.19,0.992292728,0.744219546,0.737538948,1.28E-05
782,2,2.75,4.46,0.19,0.992292728,0.744219546,0.737538948,1.28E-05
783,3,2.75,4.46,0.19,0.992292728,0.744219546,0.737540066,1.29E-05
784,4,2.75,4.46,0.19,0.992292728,0.744219546,0.737538951,1.27E-05
785,5,2.75,4.46,0.19,0.992292728,0.744219546,0.737537007,1.29E-05
786,1,2.75,4.46,0.25,0.992292728,0.744219546,0.737538948,1.28E-05
787,2,2.75,4.46,0.25,0.992292728,0.744219546,0.737529748,1.27E-05
788,3,2.75,4.46,0.25,0.992292728,0.744219546,0.737540066,1.29E-05
789,4,2.75,4.46,0.25,0.992292728,0.744219546,0.737533101,1.28E-05
790,5,2.75,4.46,0.25,0.992292728,0.744219546,0.737538951,1.27E-05
791,1,0.5,0.7,-0.19,0.807092845,0.605319634,0.559353824,-1.80E-05
792,2,0.5,0.7,-0.19,0.807092845,0.605319634,0.558736778,-6.23E-05
793,3,0.5,0.7,-0.19,0.807092845,0.605319634,0.556935631,9.55E-05
794,4,0.5,0.7,-0.19,0.807092845,0.605319634,0.559162268,0.000251512
795,5,0.5,0.7,-0.19,0.807092845,0.605319634,0.558962551,0.000190692
796,1,0.5,3.39,0.25,0.979064165,0.734298124,0.703052919,8.63E-05
797,2,0.5,3.39,0.25,0.979064165,0.734298124,0.703709089,5.17E-05
798,3,0.5,3.39,0.25,0.979064165,0.734298124,0.702834167,7.00E-05
799,4,0.5,3.39,0.25,0.979064165,0.734298124,0.70283242,-9.88E-05
800,5,0.5,3.39,0.25,0.979064165,0.734298124,0.702966936,-0.000148888
801,1,0.5,3.92,-0.25,0.982843754,0.737132816,0.737700436,3.58E-06
802,2,0.5,3.92,-0.25,0.982843754,0.737132816,0.737107702,-0.000231225
803,3,0.5,3.92,-0.25,0.982843754,0.737132816,0.736884595,2.19E-05
804,4,0.5,3.92,-0.25,0.982843754,0.737132816,0.737512233,-0.00011654
805,5,0.5,3.92,-0.25,0.982843754,0.737132816,0.737719962,-0.000181062
806,1,0.5,3.92,-0.19,0.982843754,0.737132816,0.73449891,8.05E-06
807,2,0.5,3.92,-0.19,0.982843754,0.737132816,0.734293447,1.95E-05
808,3,0.5,3.92,-0.19,0.982843754,0.737132816,0.733993928,-8.53E-05
809,4,0.5,3.92,-0.19,0.982843754,0.737132816,0.733977449,-0.000172482
810,5,0.5,3.92,-0.19,0.982843754,0.737132816,0.732938313,-2.41E-05
811,1,0.5,3.92,-0.12,0.982843754,0.737132816,0.7305582,2.62E-05
812,2,0.5,3.92,-0.12,0.982843754,0.737132816,0.730294133,-0.00019893
813,3,0.5,3.92,-0.12,0.982843754,0.737132816,0.731262394,-0.00010895
814,4,0.5,3.92,-0.12,0.982843754,0.737132816,0.730658297,3.07E-05
815,5,0.5,3.92,-0.12,0.982843754,0.737132816,0.730971429,4.61E-05
816,1,0.5,3.92,-0.06,0.982843754,0.737132816,0.727218548,-8.65E-05
817,2,0.5,3.92,-0.06,0.982843754,0.737132816,0.727903231,-2.99E-05
818,3,0.5,3.92,-0.06,0.982843754,0.737132816,0.727609199,-5.00E-05
819,4,0.5,3.92,-0.06,0.982843754,0.737132816,0.727795716,-1.21E-05
820,5,0.5,3.92,-0.06,0.982843754,0.737132816,0.727537696,-8.19E-05
821,1,0.5,3.92,0,0.982843754,0.737132816,0.724866299,-0.000164941
822,2,0.5,3.92,0,0.982843754,0.737132816,0.724527511,-1.07E-05
823,3,0.5,3.92,0,0.982843754,0.737132816,0.725389067,5.42E-05
824,4,0.5,3.92,0,0.982843754,0.737132816,0.725326298,-8.49E-05
825,5,0.5,3.92,0,0.982843754,0.737132816,0.72486302,-3.38E-05
826,1,0.5,3.92,0.06,0.982843754,0.737132816,0.721884017,-0.000192892
827,2,0.5,3.92,0.06,0.982843754,0.737132816,0.722118057,5.47E-06
828,3,0.5,3.92,0.06,0.982843754,0.737132816,0.720615601,-9.85E-05
829,4,0.5,3.92,0.06,0.982843754,0.737132816,0.721635762,-5.11E-05
830,5,0.5,3.92,0.06,0.982843754,0.737132816,0.722219305,-4.72E-05
831,1,0.5,3.92,0.12,0.982843754,0.737132816,0.71883054,5.11E-05
832,2,0.5,3.92,0.12,0.982843754,0.737132816,0.718344234,2.33E-05
833,3,0.5,3.92,0.12,0.982843754,0.737132816,0.717597065,-4.95E-06
834,4,0.5,3.92,0.12,0.982843754,0.737132816,0.718620973,6.18E-06
835,5,0.5,3.92,0.12,0.982843754,0.737132816,0.718772814,1.14E-06
836,1,0.5,3.92,0.19,0.982843754,0.737132816,0.715515488,-0.000114562
837,2,0.5,3.92,0.19,0.982843754,0.737132816,0.715180548,6.70E-07
838,3,0.5,3.92,0.19,0.982843754,0.737132816,0.715206538,-7.39E-05
839,4,0.5,3.92,0.19,0.982843754,0.737132816,0.715330462,-7.05E-05
840,5,0.5,3.92,0.19,0.982843754,0.737132816,0.715277305,-8.41E-05
841,1,0.5,3.92,0.25,0.982843754,0.737132816,0.712186512,-0.00019001
842,2,0.5,3.92,0.25,0.982843754,0.737132816,0.71235558,-4.57E-05
843,3,0.5,3.92,0.25,0.982843754,0.737132816,0.712630106,-0.000145035
844,4,0.5,3.92,0.25,0.982843754,0.737132816,0.712389805,-1.53E-05
845,5,0.5,3.92,0.25,0.982843754,0.737132816,0.711932054,0.000100637
846,1,0.5,4.46,-0.12,0.992292728,0.744219546,0.737533101,1.28E-05
847,2,0.5,4.46,-0.12,0.992292728,0.744219546,0.737538948,1.28E-05
848,3,0.5,4.46,-0.12,0.992292728,0.744219546,0.737539749,1.28E-05
849,4,0.5,4.46,-0.12,0.992292728,0.744219546,0.737538948,1.28E-05
850,5,0.5,4.46,-0.12,0.992292728,0.744219546,0.737524748,1.24E-05
851,1,0.5,4.46,0.06,0.992292728,0.744219546,0.737538948,1.28E-05
852,2,0.5,4.46,0.06,0.992292728,0.744219546,0.737533101,1.28E-05
853,3,0.5,4.46,0.06,0.992292728,0.744219546,0.737538948,1.28E-05
854,4,0.5,4.46,0.06,0.992292728,0.744219546,0.737537007,1.29E-05
855,5,0.5,4.46,0.06,0.992292728,0.744219546,0.737538951,1.27E-05
856,1,0.5,4.46,0.12,0.992292728,0.744219546,0.737538948,1.28E-05
857,2,0.5,4.46,0.12,0.992292728,0.744219546,0.737533101,1.28E-05
858,3,0.5,4.46,0.12,0.992292728,0.744219546,0.737540066,1.29E-05
859,4,0.5,4.46,0.12,0.992292728,0.744219546,0.737537007,1.29E-05
860,5,0.5,4.46,0.12,0.992292728,0.744219546,0.737538951,1.27E-05
861,1,0.5,4.46,0.25,0.992292728,0.744219546,0.737527519,1.25E-05
862,2,0.5,4.46,0.25,0.992292728,0.744219546,0.737538951,1.27E-05
863,3,0.5,4.46,0.25,0.992292728,0.744219546,0.737537007,1.29E-05
864,4,0.5,4.46,0.25,0.992292728,0.744219546,0.737538948,1.28E-05
865,5,0.5,4.46,0.25,0.992292728,0.744219546,0.737538948,1.28E-05
866,1,0.5,5,-0.25,0.992292728,0.744219546,0.737529748,1.27E-05
867,2,0.5,5,-0.25,0.992292728,0.744219546,0.737524748,1.24E-05
868,3,0.5,5,-0.25,0.992292728,0.744219546,0.737533101,1.28E-05
869,4,0.5,5,-0.25,0.992292728,0.744219546,0.737537282,1.29E-05
870,5,0.5,5,-0.25,0.992292728,0.744219546,0.737527519,1.25E-05
871,1,0.5,5,-0.12,0.992292728,0.744219546,0.737538948,1.28E-05
872,2,0.5,5,-0.12,0.992292728,0.744219546,0.737537007,1.29E-05
873,3,0.5,5,-0.12,0.992292728,0.744219546,0.737538948,1.28E-05
874,4,0.5,5,-0.12,0.992292728,0.744219546,0.737538948,1.28E-05
875,5,0.5,5,-0.12,0.992292728,0.744219546,0.737537282,1.29E-05
876,1,0.5,5,-0.19,0.992292728,0.744219546,0.737529748,1.27E-05
877,2,0.5,5,-0.19,0.992292728,0.744219546,0.737524748,1.24E-05
878,3,0.5,5,-0.19,0.992292728,0.744219546,0.737538951,1.27E-05
879,4,0.5,5,-0.19,0.992292728,0.744219546,0.737537282,1.29E-05
880,5,0.5,5,-0.19,0.992292728,0.744219546,0.737527519,1.25E-05
881,1,0.5,5,-0.06,0.992292728,0.744219546,0.737538948,1.28E-05
882,2,0.5,5,-0.06,0.992292728,0.744219546,0.737537007,1.29E-05
883,3,0.5,5,-0.06,0.992292728,0.744219546,0.737538951,1.27E-05
884,4,0.5,5,-0.06,0.992292728,0.744219546,0.737537282,1.29E-05
885,5,0.5,5,-0.06,0.992292728,0.744219546,0.737533101,1.28E-05
886,1,0.5,5,0,0.992292728,0.744219546,0.737540066,1.29E-05
887,2,0.5,5,0,0.992292728,0.744219546,0.737533101,1.28E-05
888,3,0.5,5,0,0.992292728,0.744219546,0.737538948,1.28E-05
889,4,0.5,5,0,0.992292728,0.744219546,0.737527519,1.25E-05
890,5,0.5,5,0,0.992292728,0.744219546,0.737533101,1.28E-05
891,1,0.5,5,0.12,0.992292728,0.744219546,0.737524748,1.24E-05
892,2,0.5,5,0.12,0.992292728,0.744219546,0.737529748,1.27E-05
893,3,0.5,5,0.12,0.992292728,0.744219546,0.737537282,1.29E-05
894,4,0.5,5,0.12,0.992292728,0.744219546,0.737527519,1.25E-05
895,5,0.5,5,0.12,0.992292728,0.744219546,0.737538948,1.28E-05
896,1,0.5,5,0.06,0.992292728,0.744219546,0.737538951,1.27E-05
897,2,0.5,5,0.06,0.992292728,0.744219546,0.737537007,1.29E-05
898,3,0.5,5,0.06,0.992292728,0.744219546,0.737538948,1.28E-05
899,4,0.5,5,0.06,0.992292728,0.744219546,0.737538948,1.28E-05
900,5,0.5,5,0.06,0.992292728,0.744219546,0.737537282,1.29E-05
901,1,0.5,5,0.19,0.992292728,0.744219546,0.737537282,1.29E-05
902,2,0.5,5,0.19,0.992292728,0.744219546,0.737537282,1.29E-05
903,3,0.5,5,0.19,0.992292728,0.744219546,0.737529748,1.27E-05
904,4,0.5,5,0.19,0.992292728,0.744219546,0.737527519,1.25E-05
905,5,0.5,5,0.19,0.992292728,0.744219546,0.737527519,1.25E-05
906,1,0.5,5,0.25,0.992292728,0.744219546,0.737537282,1.29E-05
907,2,0.5,5,0.25,0.992292728,0.744219546,0.737537282,1.29E-05
908,3,0.5,5,0.25,0.992292728,0.744219546,0.737529748,1.27E-05
909,4,0.5,5,0.25,0.992292728,0.744219546,0.737527519,1.25E-05
910,5,0.5,5,0.25,0.992292728,0.744219546,0.737538948,1.28E-05
911,1,1.06,0.7,0.19,0.749487813,0.56211586,0.451688052,-3.73E-05
912,2,1.06,0.7,0.19,0.749487813,0.56211586,0.449424671,2.69E-05
913,3,1.06,0.7,0.19,0.749487813,0.56211586,0.450044361,7.67E-05
914,4,1.06,0.7,0.19,0.749487813,0.56211586,0.450861764,-6.74E-05
915,5,1.06,0.7,0.19,0.749487813,0.56211586,0.451300178,1.30E-05
916,1,1.06,0.7,0.25,0.749487813,0.56211586,0.444298671,0.000185813
917,2,1.06,0.7,0.25,0.749487813,0.56211586,0.443971464,2.24E-05
918,3,1.06,0.7,0.25,0.749487813,0.56211586,0.443950076,5.53E-05
919,4,1.06,0.7,0.25,0.749487813,0.56211586,0.445060882,-0.000298561
920,5,1.06,0.7,0.25,0.749487813,0.56211586,0.445287753,9.98E-05
921,1,1.06,1.24,-0.25,0.801517438,0.601138078,0.551244085,-9.03E-05
922,2,1.06,1.24,-0.25,0.801517438,0.601138078,0.55010264,0.000173255
923,3,1.06,1.24,-0.25,0.801517438,0.601138078,0.55015024,0.000164303
924,4,1.06,1.24,-0.25,0.801517438,0.601138078,0.550342131,0.000331643
925,5,1.06,1.24,-0.25,0.801517438,0.601138078,0.550852585,0.000264525
926,1,1.06,1.24,-0.19,0.801517438,0.601138078,0.540611738,5.03E-05
927,2,1.06,1.24,-0.19,0.801517438,0.601138078,0.540532964,0.000164941
928,3,1.06,1.24,-0.19,0.801517438,0.601138078,0.540549456,0.000243712
929,4,1.06,1.24,-0.19,0.801517438,0.601138078,0.540293841,0.000207539
930,5,1.06,1.24,-0.19,0.801517438,0.601138078,0.540587375,-6.00E-06
931,1,1.06,1.24,-0.12,0.801517438,0.601138078,0.528890107,0.00032647
932,2,1.06,1.24,-0.12,0.801517438,0.601138078,0.528282925,0.000318047
933,3,1.06,1.24,-0.12,0.801517438,0.601138078,0.528831782,-2.51E-05
934,4,1.06,1.24,-0.12,0.801517438,0.601138078,0.528969779,-5.11E-05
935,5,1.06,1.24,-0.12,0.801517438,0.601138078,0.52833258,0.000171024
936,1,1.06,1.24,0,0.801517438,0.601138078,0.509621244,-2.12E-05
937,2,1.06,1.24,0,0.801517438,0.601138078,0.508991755,0.000257048
938,3,1.06,1.24,0,0.801517438,0.601138078,0.509824164,0.000104182
939,4,1.06,1.24,0,0.801517438,0.601138078,0.509345878,0.000200684
940,5,1.06,1.24,0,0.801517438,0.601138078,0.510605637,2.48E-05
941,1,1.06,1.24,0.12,0.801517438,0.601138078,0.490399217,0.000132653
942,2,1.06,1.24,0.12,0.801517438,0.601138078,0.491476439,-3.93E-05
943,3,1.06,1.24,0.12,0.801517438,0.601138078,0.491333896,9.73E-05
944,4,1.06,1.24,0.12,0.801517438,0.601138078,0.492162705,0.000134596
945,5,1.06,1.24,0.12,0.801517438,0.601138078,0.490657272,0.000221057
946,1,1.06,1.24,0.06,0.801517438,0.601138078,0.499765378,0.0001547
947,2,1.06,1.24,0.06,0.801517438,0.601138078,0.500350623,0.000108624
948,3,1.06,1.24,0.06,0.801517438,0.601138078,0.500300956,0.000176921
949,4,1.06,1.24,0.06,0.801517438,0.601138078,0.500203226,0.00021131
950,5,1.06,1.24,0.06,0.801517438,0.601138078,0.499695164,1.41E-05
951,1,1.06,1.24,-0.06,0.801517438,0.601138078,0.518535418,0.00022113
952,2,1.06,1.24,-0.06,0.801517438,0.601138078,0.519606923,0.000188759
953,3,1.06,1.24,-0.06,0.801517438,0.601138078,0.519572866,0.000228307
954,4,1.06,1.24,-0.06,0.801517438,0.601138078,0.519099001,1.47E-05
955,5,1.06,1.24,-0.06,0.801517438,0.601138078,0.518971387,0.000239472
956,1,1.06,1.24,0.19,0.801517438,0.601138078,0.481328038,0.000311971
957,2,1.06,1.24,0.19,0.801517438,0.601138078,0.480912429,0.000173432
958,3,1.06,1.24,0.19,0.801517438,0.601138078,0.481299846,0.000100519
959,4,1.06,1.24,0.19,0.801517438,0.601138078,0.480394751,0.000224499
960,5,1.06,1.24,0.19,0.801517438,0.601138078,0.482207424,0.000198862
961,1,1.06,1.24,0.25,0.801517438,0.601138078,0.472919846,8.73E-05
962,2,1.06,1.24,0.25,0.801517438,0.601138078,0.472135737,0.000166395
963,3,1.06,1.24,0.25,0.801517438,0.601138078,0.473311681,-2.21E-05
964,4,1.06,1.24,0.25,0.801517438,0.601138078,0.472964332,0.000110657
965,5,1.06,1.24,0.25,0.801517438,0.601138078,0.472608775,6.05E-05
966,1,1.06,1.77,-0.25,0.914248291,0.685686218,0.666507133,6.63E-06
967,2,1.06,1.77,-0.25,0.914248291,0.685686218,0.666714882,0.000216336
968,3,1.06,1.77,-0.25,0.914248291,0.685686218,0.666498405,7.03E-05
969,4,1.06,1.77,-0.25,0.914248291,0.685686218,0.667155848,-0.000143937
970,5,1.06,1.77,-0.25,0.914248291,0.685686218,0.667215109,0.000305157
971,1,1.06,1.77,-0.12,0.914248291,0.685686218,0.653765171,4.90E-05
972,2,1.06,1.77,-0.12,0.914248291,0.685686218,0.653614328,0.000181353
973,3,1.06,1.77,-0.12,0.914248291,0.685686218,0.653358141,0.000287517
974,4,1.06,1.77,-0.12,0.914248291,0.685686218,0.653190693,-9.38E-05
975,5,1.06,1.77,-0.12,0.914248291,0.685686218,0.653327124,3.24E-05
976,1,1.06,1.77,-0.19,0.914248291,0.685686218,0.660050291,0.000137622
977,2,1.06,1.77,-0.19,0.914248291,0.685686218,0.660500957,0.00034778
978,3,1.06,1.77,-0.19,0.914248291,0.685686218,0.660619575,0.000109934
979,4,1.06,1.77,-0.19,0.914248291,0.685686218,0.660552156,0.000195169
980,5,1.06,1.77,-0.19,0.914248291,0.685686218,0.660284109,0.000206459
981,1,1.06,1.77,-0.06,0.914248291,0.685686218,0.646959874,0.000278806
982,2,1.06,1.77,-0.06,0.914248291,0.685686218,0.647098006,0.000443728
983,3,1.06,1.77,-0.06,0.914248291,0.685686218,0.647296937,0.000230256
984,4,1.06,1.77,-0.06,0.914248291,0.685686218,0.64719882,1.85E-05
985,5,1.06,1.77,-0.06,0.914248291,0.685686218,0.64655878,0.000149396
986,1,1.06,2.85,0,0.931591499,0.698693624,0.658155683,0.000137347
987,2,1.06,2.85,0,0.931591499,0.698693624,0.658374777,2.77E-05
988,3,1.06,2.85,0,0.931591499,0.698693624,0.658296026,-6.07E-05
989,4,1.06,2.85,0,0.931591499,0.698693624,0.657602047,2.64E-05
990,5,1.06,2.85,0,0.931591499,0.698693624,0.658420314,4.31E-05
991,1,1.06,2.85,0.19,0.931591499,0.698693624,0.639391666,-0.000201825
992,2,1.06,2.85,0.19,0.931591499,0.698693624,0.639664864,-0.000260097
993,3,1.06,2.85,0.19,0.931591499,0.698693624,0.638512635,-9.55E-06
994,4,1.06,2.85,0.19,0.931591499,0.698693624,0.639859378,0.000160119
995,5,1.06,2.85,0.19,0.931591499,0.698693624,0.639362811,-1.61E-05
996,1,1.06,2.85,0.06,0.931591499,0.698693624,0.652347652,6.05E-05
997,2,1.06,2.85,0.06,0.931591499,0.698693624,0.652262019,-5.14E-05
998,3,1.06,2.85,0.06,0.931591499,0.698693624,0.651973718,6.19E-06
999,4,1.06,2.85,0.06,0.931591499,0.698693624,0.652323694,-4.28E-05
1000,5,1.06,2.85,0.06,0.931591499,0.698693624,0.651521575,3.61E-05
1001,1,1.06,2.85,0.12,0.931591499,0.698693624,0.645889981,6.46E-05
1002,2,1.06,2.85,0.12,0.931591499,0.698693624,0.645932591,-6.90E-06
1003,3,1.06,2.85,0.12,0.931591499,0.698693624,0.645662578,-0.00020699
1004,4,1.06,2.85,0.12,0.931591499,0.698693624,0.646152695,6.72E-05
1005,5,1.06,2.85,0.12,0.931591499,0.698693624,0.645301581,3.63E-05
1006,1,1.06,2.85,0.25,0.931591499,0.698693624,0.633253289,0.000136356
1007,2,1.06,2.85,0.25,0.931591499,0.698693624,0.633134915,-0.000174126
1008,3,1.06,2.85,0.25,0.931591499,0.698693624,0.633458879,0.000141164
1009,4,1.06,2.85,0.25,0.931591499,0.698693624,0.633579329,8.09E-06
1010,5,1.06,2.85,0.25,0.931591499,0.698693624,0.63275882,0.000261847
1011,1,1.06,3.39,-0.19,0.948934707,0.711701031,0.694700071,-7.94E-05
1012,2,1.06,3.39,-0.19,0.948934707,0.711701031,0.695138474,0.00019553
1013,3,1.06,3.39,-0.19,0.948934707,0.711701031,0.694317713,0.000343701
1014,4,1.06,3.39,-0.19,0.948934707,0.711701031,0.695085015,-8.19E-05
1015,5,1.06,3.39,-0.19,0.948934707,0.711701031,0.694837598,0.000350833
1016,1,1.06,3.39,-0.25,0.948934707,0.711701031,0.700140975,0.000227079
1017,2,1.06,3.39,-0.25,0.948934707,0.711701031,0.699501314,0.000234861
1018,3,1.06,3.39,-0.25,0.948934707,0.711701031,0.699618564,0.000296656
