,job_id,incrad,minsep,crowder_potential,phi_slot,phi_membrane,Deff_membrane
979,0005,1.06,1.77,-0.06,0.9142482910486299,0.6856862182864724,0.6471287188536157
980,0001,1.06,2.85,0.0,0.9315914992641176,0.6986936244480881,0.6578004560572426
981,0002,1.06,2.85,0.0,0.9315914992641171,0.6986936244480879,0.6581045678811118
982,0003,1.06,2.85,0.0,0.9315914992641375,0.6986936244481031,0.6581057065931599
983,0004,1.06,2.85,0.0,0.9315914992640341,0.6986936244480255,0.6577547936794478
984,0005,1.06,2.85,0.0,0.93159149926407,0.6986936244480525,0.6581227112579516
985,0001,1.06,2.85,0.19,0.9315914992640029,0.6986936244480022,0.6388310474538708
986,0002,1.06,2.85,0.19,0.9315914992641922,0.6986936244481441,0.6383748193417004
987,0003,1.06,2.85,0.19,0.9315914992641707,0.6986936244481281,0.6385958393372951
988,0004,1.06,2.85,0.19,0.9315914992641178,0.6986936244480882,0.6395185543236676
989,0005,1.06,2.85,0.19,0.9315914992641267,0.698693624448095,0.6401323464537442
990,0001,1.06,2.85,0.06,0.9315914992642897,0.6986936244482174,0.6521192865681101
991,0002,1.06,2.85,0.06,0.9315914992640147,0.698693624448011,0.6515081574991708
992,0003,1.06,2.85,0.06,0.9315914992642285,0.6986936244481713,0.6524009147471604
993,0004,1.06,2.85,0.06,0.9315914992640744,0.6986936244480557,0.6523553240195786
994,0005,1.06,2.85,0.06,0.9315914992642291,0.6986936244481718,0.6516183005049931
995,0001,1.06,2.85,0.12,0.9315914992642008,0.6986936244481506,0.6460860909695155
996,0002,1.06,2.85,0.12,0.9315914992640636,0.6986936244480476,0.6455321244949259
997,0003,1.06,2.85,0.12,0.9315914992640478,0.6986936244480358,0.6458589969628161
998,0004,1.06,2.85,0.12,0.9315914992642376,0.6986936244481782,0.6455666801348933
999,0005,1.06,2.85,0.12,0.9315914992642169,0.6986936244481627,0.6459330550560319
1000,0001,1.06,2.85,0.25,0.9315914992642442,0.6986936244481832,0.6330105418255825
1001,0002,1.06,2.85,0.25,0.9315914992640404,0.6986936244480303,0.6332243680683134
1002,0003,1.06,2.85,0.25,0.9315914992642657,0.6986936244481993,0.6333322854064406
1003,0004,1.06,2.85,0.25,0.9315914992642446,0.6986936244481835,0.6333702891744883
1004,0005,1.06,2.85,0.25,0.9315914992640999,0.6986936244480749,0.6330218569919288
1005,0001,1.06,3.39,-0.19,0.9489347074799198,0.7117010306099398,0.6947211208445782
1006,0002,1.06,3.39,-0.19,0.9489347074797767,0.7117010306098325,0.6952492345895843
1007,0003,1.06,3.39,-0.19,0.9489347074797589,0.7117010306098193,0.6947956319399516
1008,0004,1.06,3.39,-0.19,0.9489347074800233,0.7117010306100174,0.694062128745657
1009,0005,1.06,3.39,-0.19,0.9489347074797353,0.7117010306098014,0.6939633682658989
1010,0001,1.06,3.39,-0.25,0.9489347074799006,0.7117010306099254,0.7006438995183089
1011,0002,1.06,3.39,-0.25,0.9489347074800227,0.711701030610017,0.6995844648382229
1012,0003,1.06,3.39,-0.25,0.9489347074797991,0.7117010306098493,0.6998368517535073
1013,0004,1.06,3.39,-0.25,0.94893470747988,0.71170103060991,0.7003704328556835
1014,0005,1.06,3.39,-0.25,0.9489347074799627,0.7117010306099719,0.6988773634418287
1015,0001,1.06,3.39,0.0,0.9489347074799215,0.7117010306099412,0.6784405934907354
1016,0002,1.06,3.39,0.0,0.9489347074798395,0.7117010306098797,0.6783707753583593
1017,0003,1.06,3.39,0.0,0.9489347074797978,0.7117010306098484,0.678280373563675
1018,0004,1.06,3.39,0.0,0.9489347074799012,0.7117010306099258,0.6782496963482332
1019,0005,1.06,3.39,0.0,0.9489347074798582,0.7117010306098936,0.6789610180070523
1020,0001,1.06,3.39,0.12,0.9489347074797563,0.7117010306098173,0.6688995604648711
1021,0002,1.06,3.39,0.12,0.9489347074799401,0.7117010306099552,0.6688437281369364
1022,0003,1.06,3.39,0.12,0.9489347074800657,0.7117010306100492,0.6682525005512766
1023,0004,1.06,3.39,0.12,0.9489347074797969,0.7117010306098477,0.6687363034831743
1024,0005,1.06,3.39,0.12,0.9489347074798592,0.7117010306098944,0.6682709159012947
1025,0001,1.06,3.39,0.06,0.948934707479941,0.7117010306099557,0.6735325580580823
1026,0002,1.06,3.39,0.06,0.9489347074798995,0.7117010306099246,0.6729374595552597
1027,0003,1.06,3.39,0.06,0.9489347074798782,0.7117010306099086,0.6733390495252163
1028,0004,1.06,3.39,0.06,0.9489347074797762,0.711701030609832,0.6728706127480407
1029,0005,1.06,3.39,0.06,0.94893470747982,0.711701030609865,0.6735286785690814
1030,0001,1.06,3.39,0.19,0.9489347074799392,0.7117010306099544,0.6629620652652275
1031,0002,1.06,3.39,0.19,0.9489347074798585,0.7117010306098939,0.66318691839062
1032,0003,1.06,3.39,0.19,0.9489347074799825,0.7117010306099869,0.6623613354754186
1033,0004,1.06,3.39,0.19,0.9489347074798593,0.7117010306098945,0.663037370619348
1034,0005,1.06,3.39,0.19,0.9489347074798787,0.711701030609909,0.662786779616667
1035,0001,1.06,3.39,0.25,0.9489347074799194,0.7117010306099395,0.6575869621943149
1036,0002,1.06,3.39,0.25,0.9489347074799186,0.711701030609939,0.6579606694955965
1037,0003,1.06,3.39,0.25,0.9489347074799214,0.711701030609941,0.6586391480108786
1038,0004,1.06,3.39,0.25,0.9489347074798591,0.7117010306098943,0.657925071509483
1039,0005,1.06,3.39,0.25,0.9489347074800217,0.7117010306100163,0.6581244021147451
1040,0001,1.06,3.92,-0.25,0.9922927280191162,0.7442195460143372,0.7375390476594236
1041,0002,1.06,3.92,-0.25,0.9922927280191164,0.7442195460143373,0.7375331013855329
1042,0003,1.06,3.92,-0.25,0.9922927280191164,0.7442195460143373,0.7375274478273447
1043,0004,1.06,3.92,-0.25,0.9922927280191159,0.7442195460143369,0.7375240763929913
1044,0005,1.06,3.92,-0.25,0.9922927280191159,0.7442195460143369,0.7375297483727381
1045,0001,1.06,3.92,-0.19,0.9922927280191159,0.7442195460143369,0.7375297483727381
1046,0002,1.06,3.92,-0.19,0.9922927280191164,0.7442195460143373,0.7375331013855329
1047,0003,1.06,3.92,-0.19,0.9922927280191164,0.7442195460143373,0.7375331013855329
1048,0004,1.06,3.92,-0.19,0.9922927280191159,0.7442195460143369,0.7375297483727381
1049,0005,1.06,3.92,-0.19,0.9922927280191162,0.7442195460143372,0.7375353242581637
1050,0001,1.06,3.92,-0.12,0.9922927280191164,0.7442195460143373,0.7375331013855329
1051,0002,1.06,3.92,-0.12,0.9922927280191164,0.7442195460143373,0.7375331013855329
1052,0003,1.06,3.92,-0.12,0.9922927280191159,0.7442195460143369,0.7375297483727381
1053,0004,1.06,3.92,-0.12,0.9922927280191162,0.7442195460143372,0.7375353242581637
1054,0005,1.06,3.92,-0.12,0.9922927280191159,0.7442195460143369,0.7375297483727381
1055,0001,1.06,3.92,0.0,0.9922927280191164,0.7442195460143373,0.7375331013855329
1056,0002,1.06,3.92,0.0,0.9922927280191159,0.7442195460143369,0.7375297483727381
1057,0003,1.06,3.92,0.0,0.9922927280191159,0.7442195460143369,0.7375297483727381
1058,0004,1.06,3.92,0.0,0.9922927280191159,0.7442195460143369,0.7375297483727381
1059,0005,1.06,3.92,0.0,0.9922927280191159,0.7442195460143369,0.7375297483727381
1060,0001,1.06,3.92,-0.06,0.9922927280191164,0.7442195460143373,0.7375331013855329
1061,0002,1.06,3.92,-0.06,0.9922927280191159,0.7442195460143369,0.7375297483727381
1062,0003,1.06,3.92,-0.06,0.9922927280191159,0.7442195460143369,0.7375297483727381
1063,0004,1.06,3.92,-0.06,0.9922927280191162,0.7442195460143372,0.7375389505855133
1064,0005,1.06,3.92,-0.06,0.9922927280191159,0.7442195460143369,0.7375297483727381
1065,0001,1.06,3.92,0.19,0.9922927280191159,0.7442195460143369,0.7375247477574143
1066,0002,1.06,3.92,0.19,0.9922927280191162,0.7442195460143372,0.7375353242581637
1067,0003,1.06,3.92,0.19,0.9922927280191159,0.7442195460143369,0.7375297483727381
1068,0004,1.06,3.92,0.19,0.9922927280191159,0.7442195460143369,0.7375370069163444
1069,0005,1.06,3.92,0.19,0.9922927280191159,0.7442195460143369,0.7375297483727381
1070,0001,1.06,3.92,0.06,0.9922927280191159,0.7442195460143369,0.7375247477574143
1071,0002,1.06,3.92,0.06,0.9922927280191162,0.7442195460143372,0.7375353242581637
1072,0003,1.06,3.92,0.06,0.9922927280191159,0.7442195460143369,0.7375297483727381
1073,0004,1.06,3.92,0.06,0.9922927280191164,0.7442195460143373,0.7375331013855329
1074,0005,1.06,3.92,0.06,0.9922927280191159,0.7442195460143369,0.7375297483727381
1075,0001,1.06,4.46,-0.25,0.9922927280191164,0.7442195460143373,0.7375331013855329
1076,0002,1.06,4.46,-0.25,0.9922927280191164,0.7442195460143373,0.7375331013855329
1077,0003,1.06,4.46,-0.25,0.9922927280191162,0.7442195460143372,0.7375389505855133
1078,0004,1.06,4.46,-0.25,0.9922927280191159,0.7442195460143369,0.7375297483727381
1079,0005,1.06,4.46,-0.25,0.9922927280191162,0.7442195460143372,0.7375295708865145
1080,0001,1.06,4.46,-0.19,0.9922927280191164,0.7442195460143373,0.7375331013855329
1081,0002,1.06,4.46,-0.19,0.9922927280191164,0.7442195460143373,0.7375331013855329
1082,0003,1.06,4.46,-0.19,0.9922927280191162,0.7442195460143372,0.7375389505855133
1083,0004,1.06,4.46,-0.19,0.9922927280191159,0.7442195460143369,0.7375297483727381
1084,0005,1.06,4.46,-0.19,0.9922927280191162,0.7442195460143372,0.7375295708865145
1085,0001,1.06,3.92,0.12,0.9922927280191159,0.7442195460143369,0.7375297483727381
1086,0002,1.06,3.92,0.12,0.9922927280191159,0.7442195460143369,0.7375297483727381
1087,0003,1.06,3.92,0.12,0.9922927280191162,0.7442195460143372,0.7375389505855133
1088,0004,1.06,3.92,0.12,0.9922927280191159,0.7442195460143369,0.7375297483727381
1089,0005,1.06,3.92,0.12,0.9922927280191162,0.7442195460143372,0.7375295708865145
1090,0001,1.06,3.92,0.25,0.9922927280191159,0.7442195460143369,0.7375297483727381
1091,0002,1.06,3.92,0.25,0.9922927280191162,0.7442195460143372,0.7375240220314365
1092,0003,1.06,3.92,0.25,0.9922927280191162,0.7442195460143372,0.737537295390707
1093,0004,1.06,3.92,0.25,0.9922927280191159,0.7442195460143369,0.7375297483727381
1094,0005,1.06,3.92,0.25,0.9922927280191162,0.7442195460143372,0.7375389505855133
1095,0001,1.06,4.46,0.0,0.9922927280191159,0.7442195460143369,0.7375297483727381
1096,0002,1.06,4.46,0.0,0.9922927280191159,0.7442195460143369,0.7375297483727381
1097,0003,1.06,4.46,0.0,0.9922927280191162,0.7442195460143372,0.7375389505855133
1098,0004,1.06,4.46,0.0,0.9922927280191159,0.7442195460143369,0.7375297483727381
1099,0005,1.06,4.46,0.0,0.9922927280191162,0.7442195460143372,0.7375295708865145
1100,0001,1.06,4.46,-0.06,0.9922927280191162,0.7442195460143372,0.7375353242581637
1101,0002,1.06,4.46,-0.06,0.9922927280191159,0.7442195460143369,0.7375297483727381
1102,0003,1.06,4.46,-0.06,0.9922927280191159,0.7442195460143369,0.7375370069163444
1103,0004,1.06,4.46,-0.06,0.9922927280191159,0.7442195460143369,0.7375297483727381
1104,0005,1.06,4.46,-0.06,0.9922927280191162,0.7442195460143372,0.7375372823242311
1105,0001,1.06,4.46,-0.12,0.9922927280191162,0.7442195460143372,0.7375353242581637
1106,0002,1.06,4.46,-0.12,0.9922927280191159,0.7442195460143369,0.7375297483727381
1107,0003,1.06,4.46,-0.12,0.9922927280191159,0.7442195460143369,0.7375370069163444
1108,0004,1.06,4.46,-0.12,0.9922927280191159,0.7442195460143369,0.7375297483727381
1109,0005,1.06,4.46,-0.12,0.9922927280191162,0.7442195460143372,0.7375372823242311
1110,0001,1.06,4.46,0.06,0.9922927280191162,0.7442195460143372,0.7375353242581637
1111,0002,1.06,4.46,0.06,0.9922927280191162,0.7442195460143372,0.7375389505855133
1112,0003,1.06,4.46,0.06,0.9922927280191159,0.7442195460143369,0.7375370069163444
1113,0004,1.06,4.46,0.06,0.9922927280191159,0.7442195460143369,0.7375297483727381
1114,0005,1.06,4.46,0.06,0.9922927280191162,0.7442195460143372,0.7375389505855133
1115,0001,1.06,4.46,0.12,0.9922927280191159,0.7442195460143369,0.7375297483727381
1116,0002,1.06,4.46,0.12,0.9922927280191162,0.7442195460143372,0.7375389505855133
1117,0003,1.06,4.46,0.12,0.9922927280191159,0.7442195460143369,0.7375297483727381
1118,0004,1.06,4.46,0.12,0.9922927280191162,0.7442195460143372,0.7375295708865145
1119,0005,1.06,4.46,0.12,0.9922927280191159,0.7442195460143369,0.7375297483727381
1120,0001,1.06,4.46,0.19,0.9922927280191162,0.7442195460143372,0.7375240220314365
1121,0002,1.06,4.46,0.19,0.9922927280191162,0.7442195460143372,0.737537295390707
1122,0003,1.06,4.46,0.19,0.9922927280191159,0.7442195460143369,0.7375297483727381
1123,0004,1.06,4.46,0.19,0.9922927280191162,0.7442195460143372,0.7375389505855133
1124,0005,1.06,4.46,0.19,0.9922927280191159,0.7442195460143369,0.7375297483727381
1125,0001,1.06,4.46,0.25,0.9922927280191159,0.7442195460143369,0.7375297483727381
1126,0002,1.06,4.46,0.25,0.9922927280191162,0.7442195460143372,0.7375389505855133
1127,0003,1.06,4.46,0.25,0.9922927280191159,0.7442195460143369,0.7375297483727381
1128,0004,1.06,4.46,0.25,0.9922927280191159,0.7442195460143369,0.7375350295033133
1129,0005,1.06,4.46,0.25,0.9922927280191159,0.7442195460143369,0.7375297483727381
1130,0001,1.06,5.0,-0.25,0.992292728019116,0.744219546014337,0.7375271857684763
1131,0002,1.06,5.0,-0.25,0.9922927280191162,0.7442195460143372,0.7375240220314365
1132,0003,1.06,5.0,-0.25,0.9922927280191159,0.7442195460143369,0.7375297483727381
1133,0004,1.06,5.0,-0.25,0.9922927280191162,0.7442195460143372,0.7375306014709017
1134,0005,1.06,5.0,-0.25,0.9922927280191159,0.7442195460143369,0.7375297483727381
1135,0001,1.06,5.0,-0.06,0.9922927280191159,0.7442195460143369,0.7375297483727381
1136,0002,1.06,5.0,-0.06,0.9922927280191159,0.7442195460143369,0.7375297483727381
1137,0003,1.06,5.0,-0.06,0.9922927280191159,0.7442195460143369,0.7375297483727381
1138,0004,1.06,5.0,-0.06,0.9922927280191159,0.7442195460143369,0.7375297483727381
1139,0005,1.06,5.0,-0.06,0.9922927280191159,0.7442195460143369,0.7375240763929913
1140,0001,1.06,5.0,-0.19,0.9922927280191159,0.7442195460143369,0.7375297483727381
1141,0002,1.06,5.0,-0.19,0.9922927280191159,0.7442195460143369,0.7375297483727381
1142,0003,1.06,5.0,-0.19,0.9922927280191162,0.7442195460143372,0.7375295708865145
1143,0004,1.06,5.0,-0.19,0.9922927280191159,0.7442195460143369,0.7375297483727381
1144,0005,1.06,5.0,-0.19,0.9922927280191159,0.7442195460143369,0.7375240763929913
1145,0001,1.06,5.0,-0.12,0.9922927280191162,0.7442195460143372,0.7375389505855133
1146,0002,1.06,5.0,-0.12,0.9922927280191159,0.7442195460143369,0.7375297483727381
1147,0003,1.06,5.0,-0.12,0.9922927280191159,0.7442195460143369,0.7375297483727381
1148,0004,1.06,5.0,-0.12,0.9922927280191159,0.7442195460143369,0.7375297483727381
1149,0005,1.06,5.0,-0.12,0.9922927280191162,0.7442195460143372,0.7375396713031883
1150,0001,1.06,5.0,0.0,0.9922927280191162,0.7442195460143372,0.737537295390707
1151,0002,1.06,5.0,0.0,0.9922927280191159,0.7442195460143369,0.7375297483727381
1152,0003,1.06,5.0,0.0,0.9922927280191162,0.7442195460143372,0.7375306014709017
1153,0004,1.06,5.0,0.0,0.9922927280191159,0.7442195460143369,0.7375297483727381
1154,0005,1.06,5.0,0.0,0.9922927280191162,0.7442195460143372,0.737537295390707
1155,0001,1.06,5.0,0.06,0.9922927280191162,0.7442195460143372,0.7375389505855133
1156,0002,1.06,5.0,0.06,0.9922927280191159,0.7442195460143369,0.7375297483727381
1157,0003,1.06,5.0,0.06,0.9922927280191162,0.7442195460143372,0.7375372823242311
1158,0004,1.06,5.0,0.06,0.9922927280191159,0.7442195460143369,0.7375297483727381
1159,0005,1.06,5.0,0.06,0.9922927280191159,0.7442195460143369,0.7375297483727381
1160,0001,1.06,5.0,0.19,0.9922927280191159,0.7442195460143369,0.7375370069163444
1161,0002,1.06,5.0,0.19,0.9922927280191159,0.7442195460143369,0.7375297483727381
1162,0003,1.06,5.0,0.19,0.9922927280191162,0.7442195460143372,0.7375372823242311
1163,0004,1.06,5.0,0.19,0.9922927280191159,0.7442195460143369,0.7375240763929913
1164,0005,1.06,5.0,0.19,0.9922927280191159,0.7442195460143369,0.7375297483727381
1165,0001,1.06,5.0,0.12,0.9922927280191159,0.7442195460143369,0.7375370069163444
1166,0002,1.06,5.0,0.12,0.9922927280191159,0.7442195460143369,0.7375297483727381
1167,0003,1.06,5.0,0.12,0.9922927280191162,0.7442195460143372,0.7375372823242311
1168,0004,1.06,5.0,0.12,0.9922927280191159,0.7442195460143369,0.7375297483727381
1169,0005,1.06,5.0,0.12,0.9922927280191159,0.7442195460143369,0.7375370069163444
1170,0001,1.06,5.0,0.25,0.9922927280191159,0.7442195460143369,0.7375297483727381
1171,0002,1.06,5.0,0.25,0.9922927280191162,0.7442195460143372,0.7375295708865145
1172,0003,1.06,5.0,0.25,0.9922927280191159,0.7442195460143369,0.7375297483727381
1173,0004,1.06,5.0,0.25,0.9922927280191159,0.7442195460143369,0.7375297483727381
1174,0005,1.06,5.0,0.25,0.9922927280191162,0.7442195460143372,0.7375389505855133
1175,0001,1.62,0.7,-0.19,0.626748370009323,0.4700612775069923,0.34924285971416497
1176,0002,1.62,0.7,-0.19,0.6267483700092692,0.4700612775069519,0.3493622132834935
1177,0003,1.62,0.7,-0.19,0.6267483700096341,0.4700612775072256,0.3492687386740731
1178,0004,1.62,0.7,-0.19,0.6267483700095108,0.47006127750713306,0.3494361426930553
1179,0005,1.62,0.7,-0.19,0.6267483700097167,0.4700612775072876,0.3479311307738172
1180,0001,1.62,0.7,-0.25,0.6267483700100369,0.4700612775075277,0.35426515387711366
1181,0002,1.62,0.7,-0.25,0.626748370009939,0.4700612775074542,0.35568304024642255
1182,0003,1.62,0.7,-0.25,0.6267483700098009,0.4700612775073506,0.355006084691147
1183,0004,1.62,0.7,-0.25,0.6267483700094408,0.4700612775070806,0.3535332266239958
1184,0005,1.62,0.7,-0.25,0.6267483700095257,0.4700612775071442,0.35366695549978666
1185,0001,1.62,0.7,-0.12,0.6267483700098209,0.4700612775073657,0.34015287187300003
1186,0002,1.62,0.7,-0.12,0.6267483700095908,0.4700612775071932,0.3421069365136752
1187,0003,1.62,0.7,-0.12,0.6267483700094039,0.4700612775070529,0.3410504061629272
1188,0004,1.62,0.7,-0.12,0.6267483700094321,0.47006127750707405,0.33995587775103825
1189,0005,1.62,0.7,-0.12,0.6267483700094606,0.4700612775070954,0.340691952905295
1190,0001,1.62,0.7,0.0,0.6267483700096087,0.4700612775072065,0.3293907887102294
1191,0002,1.62,0.7,0.0,0.6267483700093871,0.4700612775070403,0.3304376942258041
1192,0003,1.62,0.7,0.0,0.6267483700096775,0.4700612775072582,0.3302778388867824
1193,0004,1.62,0.7,0.0,0.6267483700092807,0.4700612775069606,0.3311645656631812
1194,0005,1.62,0.7,0.0,0.6267483700100515,0.47006127750753857,0.3295941663948539
1195,0001,1.62,0.7,-0.06,0.6267483700093522,0.4700612775070142,0.33667080678790956
1196,0002,1.62,0.7,-0.06,0.6267483700096097,0.4700612775072073,0.33515084758926666
1197,0003,1.62,0.7,-0.06,0.6267483700095149,0.4700612775071362,0.33548748153811303
1198,0004,1.62,0.7,-0.06,0.6267483700095916,0.4700612775071937,0.33652542558118853
1199,0005,1.62,0.7,-0.06,0.6267483700099323,0.47006127750744925,0.33555561403237294
1200,0001,1.62,0.7,0.12,0.6267483700096557,0.4700612775072418,0.31781975855265315
1201,0002,1.62,0.7,0.12,0.6267483700093677,0.47006127750702575,0.3198875367454032
1202,0003,1.62,0.7,0.12,0.6267483700095386,0.470061277507154,0.317798234422445
1203,0004,1.62,0.7,0.12,0.6267483700093963,0.47006127750704724,0.31867097507389697
1204,0005,1.62,0.7,0.12,0.6267483700094516,0.4700612775070887,0.31900737390990164
1205,0001,1.62,0.7,0.06,0.6267483700098111,0.4700612775073583,0.32396383441213344
1206,0002,1.62,0.7,0.06,0.6267483700095422,0.47006127750715665,0.3245197129112174
1207,0003,1.62,0.7,0.06,0.6267483700097816,0.47006127750733623,0.324627107547049
1208,0004,1.62,0.7,0.06,0.6267483700094943,0.4700612775071208,0.32417558878012875
1209,0005,1.62,0.7,0.06,0.6267483700096543,0.4700612775072408,0.323758411966863
1210,0001,1.62,0.7,0.19,0.6267483700098355,0.47006127750737664,0.314484327010515
1211,0002,1.62,0.7,0.19,0.626748370009419,0.4700612775070642,0.31261435811784277
1212,0003,1.62,0.7,0.19,0.6267483700096593,0.4700612775072445,0.3103883860901514
1213,0004,1.62,0.7,0.19,0.6267483700095371,0.4700612775071528,0.3127817145957627
1214,0005,1.62,0.7,0.19,0.6267483700098776,0.4700612775074082,0.3106631809249133
1215,0001,1.62,0.7,0.25,0.6267483700096631,0.47006127750724735,0.3040293423766041
1216,0002,1.62,0.7,0.25,0.6267483700099544,0.4700612775074658,0.3084274911949282
1217,0003,1.62,0.7,0.25,0.6267483700099479,0.4700612775074609,0.3077680222283932
1218,0004,1.62,0.7,0.25,0.6267483700098202,0.47006127750736515,0.30684612396248157
1219,0005,1.62,0.7,0.25,0.6267483700094341,0.47006127750707555,0.3065242956821153
1220,0001,1.62,1.24,-0.19,0.8501365887931974,0.6376024415948981,0.5841542256016617
1221,0002,1.62,1.24,-0.19,0.8501365887931976,0.6376024415948983,0.5915123129540832
1222,0003,1.62,1.24,-0.19,0.8501365887931968,0.6376024415948975,0.5870890612605862
1223,0004,1.62,1.24,-0.19,0.8501365887931989,0.6376024415948991,0.5864570893632806
1224,0005,1.62,1.24,-0.19,0.8501365887931985,0.6376024415948989,0.5911400993196899
1225,0001,1.62,1.24,-0.25,0.8501365887931991,0.6376024415948993,0.5973732410498157
1226,0002,1.62,1.24,-0.25,0.8501365887931975,0.6376024415948982,0.5947773757572127
1227,0003,1.62,1.24,-0.25,0.8501365887931994,0.6376024415948995,0.5917670556876437
1228,0004,1.62,1.24,-0.25,0.8501365887931963,0.6376024415948972,0.5961617500253987
1229,0005,1.62,1.24,-0.25,0.8501365887931891,0.6376024415948919,0.591614532680142
1230,0001,1.62,1.24,-0.12,0.8501365887931971,0.6376024415948979,0.579356986230524
1231,0002,1.62,1.24,-0.12,0.8501365887931982,0.6376024415948987,0.5792835224269213
1232,0003,1.62,1.24,-0.12,0.850136588793198,0.6376024415948984,0.5826215589839309
1233,0004,1.62,1.24,-0.12,0.8501365887931976,0.6376024415948983,0.578460167806703
1234,0005,1.62,1.24,-0.12,0.8501365887931949,0.6376024415948962,0.5803382947029327
1235,0001,1.62,1.24,-0.06,0.8501365887931996,0.6376024415948998,0.5763607686298462
1236,0002,1.62,1.24,-0.06,0.8501365887931907,0.637602441594893,0.5760139171809281
1237,0003,1.62,1.24,-0.06,0.8501365887931982,0.6376024415948987,0.5765864457520934
1238,0004,1.62,1.24,-0.06,0.8501365887931995,0.6376024415948996,0.5771412481167302
1239,0005,1.62,1.24,-0.06,0.8501365887931969,0.6376024415948977,0.5778149081189882
1240,0001,1.62,1.24,0.19,0.8501365887931979,0.6376024415948984,0.5540021602411636
1241,0002,1.62,1.24,0.19,0.8501365887931979,0.6376024415948984,0.5563978588167712
1242,0003,1.62,1.24,0.19,0.8501365887931391,0.6376024415948544,0.5541082082652597
1243,0004,1.62,1.24,0.19,0.8501365887931962,0.6376024415948971,0.5563032666412892
1244,0005,1.62,1.24,0.19,0.8501365887931994,0.6376024415948995,0.5524516276094965
1245,0001,1.62,1.24,0.12,0.850136588793198,0.6376024415948984,0.5640677851541025
1246,0002,1.62,1.24,0.12,0.8501365887931984,0.6376024415948988,0.5624268418294345
1247,0003,1.62,1.24,0.12,0.8501365887931982,0.6376024415948987,0.5615541061751178
1248,0004,1.62,1.24,0.12,0.8501365887931976,0.6376024415948983,0.5602796859311392
1249,0005,1.62,1.24,0.12,0.8501365887931976,0.6376024415948983,0.5619096168660108
1250,0001,1.62,1.24,0.06,0.8501365887931981,0.6376024415948985,0.567252343186689
1251,0002,1.62,1.24,0.06,0.8501365887931981,0.6376024415948985,0.5662514859919721
1252,0003,1.62,1.24,0.06,0.8501365887931981,0.6376024415948985,0.5665014342262261
1253,0004,1.62,1.24,0.06,0.8501365887931989,0.6376024415948991,0.5656868769676925
1254,0005,1.62,1.24,0.06,0.8501365887931994,0.6376024415948995,0.5662551977502176
1255,0001,1.62,1.24,0.0,0.8501365887931985,0.6376024415948989,0.5709477420135459
1256,0002,1.62,1.24,0.0,0.8501365887931982,0.6376024415948987,0.5712197296293264
1257,0003,1.62,1.24,0.0,0.8501365887931969,0.6376024415948977,0.5718963975242649
1258,0004,1.62,1.24,0.0,0.8501365887931982,0.6376024415948987,0.5720920132616409
1259,0005,1.62,1.24,0.0,0.8501365887932087,0.6376024415949065,0.572251291002489
1260,0001,1.62,1.77,-0.25,0.8501365887931985,0.6376024415948989,0.5991994175275429
1261,0002,1.62,1.77,-0.25,0.8501365887930082,0.6376024415947562,0.5992047741809573
1262,0003,1.62,1.77,-0.25,0.8501365887933846,0.6376024415950384,0.5955423549043921
1263,0004,1.62,1.77,-0.25,0.8501365887932948,0.6376024415949711,0.5982360635694988
1264,0005,1.62,1.77,-0.25,0.8501365887933803,0.6376024415950352,0.596454630005328
1265,0001,1.62,1.24,0.25,0.8501365887931975,0.6376024415948982,0.5498234180341994
1266,0002,1.62,1.24,0.25,0.8501365887931971,0.6376024415948979,0.5532917643392602
1267,0003,1.62,1.24,0.25,0.8501365887931918,0.6376024415948939,0.5498892646339675
1268,0004,1.62,1.24,0.25,0.8501365887932005,0.6376024415949004,0.548078314336094
1269,0005,1.62,1.24,0.25,0.8501365887932001,0.6376024415949001,0.5498710703681483
1270,0001,1.62,1.77,-0.06,0.8501365887931044,0.6376024415948283,0.5761244324507075
1271,0002,1.62,1.77,-0.06,0.8501365887931042,0.6376024415948282,0.5759640901783699
1272,0003,1.62,1.77,-0.06,0.850136588793166,0.6376024415948744,0.5773328705414362
1273,0004,1.62,1.77,-0.06,0.8501365887931372,0.6376024415948529,0.5750531762636757
1274,0005,1.62,1.77,-0.06,0.8501365887932221,0.6376024415949166,0.5767520452867246
1275,0001,1.62,1.77,0.0,0.850136588793228,0.637602441594921,0.569122282222937
1276,0002,1.62,1.77,0.0,0.8501365887933855,0.6376024415950391,0.5695443110204217
1277,0003,1.62,1.77,0.0,0.8501365887931036,0.6376024415948277,0.5691162050417011
1278,0004,1.62,1.77,0.0,0.8501365887934174,0.637602441595063,0.56905505242375
1279,0005,1.62,1.77,0.0,0.8501365887932316,0.6376024415949237,0.569564747148307
1280,0001,1.62,1.77,0.12,0.8501365887931973,0.637602441594898,0.5567229266398005
1281,0002,1.62,1.77,0.12,0.8501365887929792,0.6376024415947343,0.5576902008428647
1282,0003,1.62,1.77,0.12,0.850136588793102,0.6376024415948266,0.5571469815095832
1283,0004,1.62,1.77,0.12,0.8501365887932595,0.6376024415949446,0.5553182783532955
1284,0005,1.62,1.77,0.12,0.8501365887933234,0.6376024415949926,0.5564482813871899
1285,0001,1.62,1.77,0.06,0.8501365887932283,0.6376024415949212,0.5627571189539736
1286,0002,1.62,1.77,0.06,0.8501365887930722,0.6376024415948042,0.5634052738730488
1287,0003,1.62,1.77,0.06,0.8501365887929482,0.6376024415947111,0.5631184973342791
